dataset,method,view,cell_count,weighted_adj_precision,weighted_adj_recall,weighted_adj_f1,weighted_edge_overlap,reference_internal_boundary,display_internal_boundary
NE-Admin0-Africa,GeoDisk-Final,disk,50,0.8285244376818505,0.871363928409614,0.8494043764318328,0.532485178422478,655.8063423247875,20.41252668185903
NE-Admin0-Africa,GeoAnnulus-Final,annulus,50,0.828780538342487,0.7179900771651402,0.7694175163551321,0.5285373863788198,655.8063423247875,17.418755831512097
NCEP-AirTemp-Africa-2000,Direct Polar,disk,401,0.8079034907492508,0.9325236167341431,0.8657519547084152,0.6219632717461807,1852.5,96.97838841255056
NCEP-AirTemp-Africa-2000,Direct Polar,annulus,401,0.7977372187173214,0.9325236167341431,0.8598805233982078,0.6139255565079151,1852.5,88.36845369466758
NCEP-AirTemp-Africa-2000,Harmonic,disk,401,0.7640032464024177,0.8717948717948718,0.8143475711810673,0.6106661447591379,1852.5,56.80697607216215
NCEP-AirTemp-Africa-2000,Harmonic,annulus,401,0.6619088987879015,0.7948717948717948,0.7223224699654852,0.5071658846766446,1852.5,53.66355831272573
NCEP-AirTemp-Africa-2000,Area-balanced,disk,401,0.6174052161414858,0.7004048582995951,0.6562912536670583,0.5277117757189528,1852.5,64.59765021774626
NCEP-AirTemp-Africa-2000,Area-balanced,annulus,401,0.542415151447913,0.6059379217273954,0.5724196107613392,0.41423912288181125,1852.5,58.87127819894781
NCEP-AirTemp-Africa-2000,Regular Topology,disk,401,0.5481725362636811,0.5519568151147098,0.5500581670152817,0.34275441173323334,1852.5,74.63381031067658
NCEP-AirTemp-Africa-2000,Regular Topology,annulus,401,0.5138549284269132,0.4993252361673414,0.5064858994654182,0.3750204580558003,1852.5,47.378979548135675
NCEP-AirTemp-Africa-2000,GeoDisk,disk,401,0.49362792618556606,0.5883940620782726,0.5368610689874013,0.35240541667947073,1852.5,55.35881360823497
NCEP-AirTemp-Africa-2000,GeoAnnulus,annulus,401,0.4843525077073663,0.5411605937921727,0.5111831146620687,0.3413087050735898,1852.5,43.33734982910504
NCEP-AirTemp-Africa-2000,GeoDisk-Final,disk,401,0.7786234558937217,0.8839406207827261,0.8279463157107897,0.6191510739701043,1852.5,56.87468492659975
NCEP-AirTemp-Africa-2000,GeoAnnulus-Final,annulus,401,0.6913069439469303,0.8097165991902834,0.7458413430070583,0.5270859361741912,1852.5,49.58174598140178
