cell_id,region_id,block_row,block_col,longitude,latitude,scalar_value,month_01_air_temp_c,month_02_air_temp_c,month_03_air_temp_c,month_04_air_temp_c,month_05_air_temp_c,month_06_air_temp_c,month_07_air_temp_c,month_08_air_temp_c,month_09_air_temp_c,month_10_air_temp_c,month_11_air_temp_c,month_12_air_temp_c,theta,rho,is_boundary,original_area_degree2,polygon_wkt
NCEP2000_r009_c021,NCEP-AirTemp-Africa-2000,9,21,32.5,-17.5,20.249542872111004,21.837421417236328,21.39896583557129,20.79225730895996,19.282005310058594,17.70452117919922,16.77634048461914,15.71452522277832,17.33258628845215,22.26034164428711,23.82935905456543,23.691669464111328,22.374521255493164,-1.3260416240662436,0.7619047619047618,False,6.25,"POLYGON ((31.25 -18.75, 33.75 -18.75, 33.75 -16.25, 31.25 -16.25, 31.25 -18.75))"
NCEP2000_r009_c022,NCEP-AirTemp-Africa-2000,9,22,35.0,-17.5,22.714254061381023,24.572582244873047,24.311378479003906,23.711294174194336,22.2536678314209,20.64194107055664,19.98467445373535,18.824201583862305,19.633872985839844,23.61933135986328,24.76032066345215,25.6213321685791,24.636451721191406,-1.2123386066890176,0.9411764705882355,True,6.25,"POLYGON ((33.75 -18.75, 36.25 -18.75, 36.25 -16.25, 33.75 -16.25, 33.75 -18.75))"
NCEP2000_r009_c023,NCEP-AirTemp-Africa-2000,9,23,37.5,-17.5,24.480432351430256,26.247413635253906,26.434829711914062,26.10032081604004,24.7376651763916,23.157743453979492,22.496004104614258,20.976131439208984,21.09774398803711,24.46265983581543,25.20871353149414,26.63499641418457,26.210966110229492,-1.1075295016273137,0.9411764705882352,True,6.25,"POLYGON ((36.25 -18.75, 38.75 -18.75, 38.75 -16.25, 36.25 -16.25, 36.25 -18.75))"
NCEP2000_r010_c013,NCEP-AirTemp-Africa-2000,10,13,12.5,-15.0,23.137362480163574,24.003870010375977,23.42551612854004,24.90774154663086,25.734333038330078,24.144189834594727,21.99600601196289,21.622909545898438,21.601613998413086,21.639001846313477,22.366777420043945,23.0679988861084,23.138391494750977,-2.278952118791337,0.9230769230769231,True,6.25,"POLYGON ((11.25 -16.25, 13.75 -16.25, 13.75 -13.75, 11.25 -13.75, 11.25 -16.25))"
NCEP2000_r010_c014,NCEP-AirTemp-Africa-2000,10,14,15.0,-15.0,21.631663640340168,22.027101516723633,19.885520935058594,21.57645034790039,20.61067008972168,20.746776580810547,19.179670333862305,18.880001068115234,20.93903160095215,23.828662872314453,24.473867416381836,24.778337478637695,22.653873443603516,-2.190595502544308,0.8235294117647058,False,6.25,"POLYGON ((13.75 -16.25, 16.25 -16.25, 16.25 -13.75, 13.75 -13.75, 13.75 -16.25))"
NCEP2000_r010_c015,NCEP-AirTemp-Africa-2000,10,15,17.5,-15.0,21.043359120686848,20.343875885009766,19.480005264282227,19.497425079345703,18.27433204650879,19.225812911987305,18.52800941467285,17.765811920166016,20.391294479370117,25.31867027282715,26.32096290588379,26.14733123779297,21.226778030395508,-2.0895323481291834,0.7272727272727274,False,6.25,"POLYGON ((16.25 -16.25, 18.75 -16.25, 18.75 -13.75, 16.25 -13.75, 16.25 -16.25))"
NCEP2000_r010_c016,NCEP-AirTemp-Africa-2000,10,16,20.0,-15.0,21.775444825490315,20.944517135620117,20.64931297302246,20.61806869506836,20.332338333129883,20.682907104492188,19.13467025756836,17.978713989257812,20.542905807495117,26.125999450683594,27.174192428588867,25.593000411987305,21.528711318969727,-1.9753434527635696,0.6086956521739131,False,6.25,"POLYGON ((18.75 -16.25, 21.25 -16.25, 21.25 -13.75, 18.75 -13.75, 18.75 -16.25))"
NCEP2000_r010_c017,NCEP-AirTemp-Africa-2000,10,17,22.5,-15.0,21.466840902964275,21.003549575805664,20.513452529907227,20.82032585144043,19.907672882080078,20.808067321777344,18.781003952026367,17.531944274902344,20.384199142456055,25.907329559326172,27.075481414794922,23.28067398071289,21.588390350341797,-1.848844554577358,0.5185185185185185,False,6.25,"POLYGON ((21.25 -16.25, 23.75 -16.25, 23.75 -13.75, 21.25 -13.75, 21.25 -16.25))"
NCEP2000_r010_c018,NCEP-AirTemp-Africa-2000,10,18,25.0,-15.0,20.88551950454712,20.959680557250977,20.684139251708984,20.54645347595215,19.12333869934082,19.710330963134766,17.853008270263672,16.612586975097656,19.864521026611328,24.951663970947266,27.114511489868164,21.875673294067383,21.330326080322266,-1.712560129884791,0.4827586206896552,False,6.25,"POLYGON ((23.75 -16.25, 26.25 -16.25, 26.25 -13.75, 23.75 -13.75, 23.75 -16.25))"
NCEP2000_r010_c019,NCEP-AirTemp-Africa-2000,10,19,27.5,-15.0,20.645045200983684,21.3403263092041,21.103797912597656,20.643226623535156,19.38566780090332,18.932584762573242,16.899341583251953,15.788395881652832,18.899682998657227,23.64699935913086,26.782581329345703,22.526002883911133,21.791934967041016,-1.5707963267948966,0.4827586206896552,False,6.25,"POLYGON ((26.25 -16.25, 28.75 -16.25, 28.75 -13.75, 26.25 -13.75, 26.25 -16.25))"
NCEP2000_r010_c020,NCEP-AirTemp-Africa-2000,10,20,30.0,-15.0,20.93878189722697,21.781938552856445,21.58655548095703,20.93000602722168,19.678003311157227,19.05613136291504,17.393007278442383,16.42387580871582,18.780969619750977,23.46299934387207,26.17580223083496,23.8986759185791,22.0974178314209,-1.4290325237050023,0.5599999999999999,False,6.25,"POLYGON ((28.75 -16.25, 31.25 -16.25, 31.25 -13.75, 28.75 -13.75, 28.75 -16.25))"
NCEP2000_r010_c021,NCEP-AirTemp-Africa-2000,10,21,32.5,-15.0,20.957977612813313,22.048389434814453,21.793106079101562,21.202259063720703,19.801340103149414,18.694841384887695,17.559337615966797,16.69613265991211,18.69774627685547,23.5606689453125,25.53999900817871,23.98900604248047,21.912904739379883,-1.2927480990124351,0.6666666666666666,False,6.25,"POLYGON ((31.25 -16.25, 33.75 -16.25, 33.75 -13.75, 31.25 -13.75, 31.25 -16.25))"
NCEP2000_r010_c022,NCEP-AirTemp-Africa-2000,10,22,35.0,-15.0,21.074413299560547,22.44806480407715,22.137590408325195,21.581615447998047,19.885005950927734,18.520648956298828,17.880002975463867,16.799039840698242,18.469039916992188,23.50966453552246,25.30161476135254,24.080665588378906,22.280006408691406,-1.1662492008262237,0.823529411764706,False,6.25,"POLYGON ((33.75 -16.25, 36.25 -16.25, 36.25 -13.75, 33.75 -13.75, 33.75 -16.25))"
NCEP2000_r010_c023,NCEP-AirTemp-Africa-2000,10,23,37.5,-15.0,22.481828212738037,23.851938247680664,23.44413948059082,22.933870315551758,21.46200180053711,20.246456146240234,19.82500457763672,18.44870948791504,19.79774284362793,24.245676040649414,25.809036254882812,25.60833168029785,24.109031677246094,-1.05206030546061,0.8888888888888891,False,6.25,"POLYGON ((36.25 -16.25, 38.75 -16.25, 38.75 -13.75, 36.25 -13.75, 36.25 -16.25))"
NCEP2000_r010_c024,NCEP-AirTemp-Africa-2000,10,24,40.0,-15.0,24.135977427164715,26.02387046813965,25.588621139526367,25.22903060913086,24.3439998626709,22.887741088867188,22.143333435058594,20.845491409301758,21.504518508911133,23.686670303344727,25.089033126831055,26.242326736450195,26.04709243774414,-0.9509971510454851,0.9333333333333332,True,6.25,"POLYGON ((38.75 -16.25, 41.25 -16.25, 41.25 -13.75, 38.75 -13.75, 38.75 -16.25))"
NCEP2000_r011_c014,NCEP-AirTemp-Africa-2000,11,14,15.0,-12.5,20.90701707204183,21.21839141845703,19.587934494018555,21.112258911132812,20.49700164794922,21.630002975463867,20.262338638305664,19.255489349365234,21.17129135131836,21.671003341674805,21.892908096313477,21.80299949645996,20.78258514404297,-2.2650663326195,0.7692307692307692,True,6.25,"POLYGON ((13.75 -13.75, 16.25 -13.75, 16.25 -11.25, 13.75 -11.25, 13.75 -13.75))"
NCEP2000_r011_c015,NCEP-AirTemp-Africa-2000,11,15,17.5,-12.5,19.62591775258382,18.63387680053711,18.040006637573242,18.723228454589844,17.67633628845215,19.040002822875977,18.5123348236084,17.825489044189453,21.102907180786133,22.77300262451172,22.111299514770508,21.758333206176758,19.31419563293457,-2.1583595193402374,0.7058823529411765,False,6.25,"POLYGON ((16.25 -13.75, 18.75 -13.75, 18.75 -11.25, 16.25 -11.25, 16.25 -13.75))"
NCEP2000_r011_c016,NCEP-AirTemp-Africa-2000,11,16,20.0,-12.5,21.1107759475708,20.13548469543457,20.14759063720703,20.531932830810547,20.200674057006836,21.24742889404297,19.81233787536621,18.837745666503906,21.83967399597168,24.278329849243164,23.03645133972168,22.741334915161133,20.520326614379883,-2.0340631519624797,0.5454545454545456,False,6.25,"POLYGON ((18.75 -13.75, 21.25 -13.75, 21.25 -11.25, 18.75 -11.25, 18.75 -13.75))"
NCEP2000_r011_c017,NCEP-AirTemp-Africa-2000,11,17,22.5,-12.5,21.546707312266033,20.805809020996094,20.50103759765625,21.027746200561523,20.32166862487793,21.709033966064453,20.18067169189453,18.963552474975586,22.03096580505371,25.297666549682617,23.984188079833984,22.682666778564453,21.05548095703125,-1.8922613204948067,0.44444444444444453,False,6.25,"POLYGON ((21.25 -13.75, 23.75 -13.75, 23.75 -11.25, 21.25 -11.25, 21.25 -13.75))"
NCEP2000_r011_c018,NCEP-AirTemp-Africa-2000,11,18,25.0,-12.5,20.679369926452637,20.143552780151367,19.990694046020508,20.314516067504883,19.161338806152344,20.14387321472168,18.83367156982422,17.602584838867188,20.76677703857422,24.93000030517578,24.539033889770508,21.11800765991211,20.608388900756836,-1.7357906577941966,0.41379310344827586,False,6.25,"POLYGON ((23.75 -13.75, 26.25 -13.75, 26.25 -11.25, 23.75 -11.25, 23.75 -13.75))"
NCEP2000_r011_c019,NCEP-AirTemp-Africa-2000,11,19,27.5,-12.5,19.80171338717143,19.523876190185547,19.61655616760254,19.515806198120117,18.3836727142334,18.51613426208496,17.114337921142578,15.974522590637207,19.08484649658203,23.66733741760254,25.26258087158203,20.927337646484375,20.033552169799805,-1.5707963267948966,0.41379310344827586,False,6.25,"POLYGON ((26.25 -13.75, 28.75 -13.75, 28.75 -11.25, 26.25 -11.25, 26.25 -13.75))"
NCEP2000_r011_c020,NCEP-AirTemp-Africa-2000,11,20,30.0,-12.5,19.959520657857258,20.027099609375,20.218626022338867,19.657421112060547,18.529001235961914,18.211612701416016,17.002342224121094,15.877431869506836,18.65000343322754,22.87833595275879,25.50128746032715,22.81366539001465,20.14742088317871,-1.4058019957955965,0.4799999999999999,False,6.25,"POLYGON ((28.75 -13.75, 31.25 -13.75, 31.25 -11.25, 28.75 -11.25, 28.75 -13.75))"
NCEP2000_r011_c021,NCEP-AirTemp-Africa-2000,11,21,32.5,-12.5,20.555482387542725,21.25419807434082,21.2127628326416,20.72903060913086,19.537006378173828,18.83323097229004,17.46034049987793,16.510652542114258,18.86839485168457,22.88533592224121,24.73741912841797,23.510000228881836,21.127416610717773,-1.2493313330949867,0.5714285714285715,False,6.25,"POLYGON ((31.25 -13.75, 33.75 -13.75, 33.75 -11.25, 31.25 -11.25, 31.25 -13.75))"
NCEP2000_r011_c022,NCEP-AirTemp-Africa-2000,11,22,35.0,-12.5,20.633489449818928,21.708711624145508,21.38448143005371,20.695161819458008,19.262338638305664,18.435161590576172,17.559001922607422,16.802587509155273,18.97936248779297,22.92633628845215,24.40322494506836,23.440664291381836,22.004840850830078,-1.1075295016273137,0.7058823529411764,False,6.25,"POLYGON ((33.75 -13.75, 36.25 -13.75, 36.25 -11.25, 33.75 -11.25, 33.75 -13.75))"
NCEP2000_r011_c023,NCEP-AirTemp-Africa-2000,11,23,37.5,-12.5,22.304378827412922,23.66613006591797,23.160694122314453,21.735488891601562,20.665668487548828,19.83419418334961,19.576000213623047,18.76290512084961,20.832904815673828,23.797664642333984,25.55902671813965,25.51799774169922,24.54387092590332,-0.9832331342495556,0.7999999999999999,False,6.25,"POLYGON ((36.25 -13.75, 38.75 -13.75, 38.75 -11.25, 36.25 -11.25, 36.25 -13.75))"
NCEP2000_r011_c024,NCEP-AirTemp-Africa-2000,11,24,40.0,-12.5,24.599313735961914,26.48709487915039,26.078617095947266,24.797422409057617,24.267669677734375,23.380321502685547,22.727670669555664,21.728069305419922,22.91387176513672,24.10466957092285,25.358064651489258,26.527002334594727,26.821290969848633,-0.8765263209702931,0.9090909090909092,True,6.25,"POLYGON ((38.75 -13.75, 41.25 -13.75, 41.25 -11.25, 38.75 -11.25, 38.75 -13.75))"
NCEP2000_r012_c014,NCEP-AirTemp-Africa-2000,12,14,15.0,-10.0,22.587672233581543,23.023229598999023,22.32000160217285,23.381290435791016,22.945669174194336,23.53676986694336,22.527334213256836,21.17354965209961,22.396451950073242,22.428998947143555,22.66258430480957,22.241670608520508,22.41451644897461,-2.3557183744408845,0.7692307692307692,True,6.25,"POLYGON ((13.75 -11.25, 16.25 -11.25, 16.25 -8.75, 13.75 -8.75, 13.75 -11.25))"
NCEP2000_r012_c015,NCEP-AirTemp-Africa-2000,12,15,17.5,-10.0,20.98396110534668,20.032583236694336,19.55621337890625,20.503868103027344,19.63399887084961,21.320650100708008,20.938005447387695,20.386777877807617,23.32258415222168,22.9096622467041,21.710647583007812,21.218671798706055,20.27387046813965,-2.2450728143862446,0.6153846153846155,False,6.25,"POLYGON ((16.25 -11.25, 18.75 -11.25, 18.75 -8.75, 16.25 -8.75, 16.25 -11.25))"
NCEP2000_r012_c016,NCEP-AirTemp-Africa-2000,12,16,20.0,-10.0,21.713139216105144,21.005165100097656,20.491031646728516,21.402576446533203,20.93833351135254,22.843225479125977,21.519336700439453,20.95419692993164,24.247421264648438,23.182668685913086,21.566452026367188,21.63500213623047,20.772260665893555,-2.110795819029484,0.5454545454545455,False,6.25,"POLYGON ((18.75 -11.25, 21.25 -11.25, 21.25 -8.75, 18.75 -8.75, 18.75 -11.25))"
NCEP2000_r012_c017,NCEP-AirTemp-Africa-2000,12,17,22.5,-10.0,21.625876267751057,21.2319393157959,20.548969268798828,21.307422637939453,20.648340225219727,22.3790340423584,21.270334243774414,20.396451950073242,24.22225570678711,23.439664840698242,21.587099075317383,21.649003982543945,20.829999923706055,-1.9509744613729085,0.4347826086956522,False,6.25,"POLYGON ((21.25 -11.25, 23.75 -11.25, 23.75 -8.75, 21.25 -8.75, 21.25 -11.25))"
NCEP2000_r012_c018,NCEP-AirTemp-Africa-2000,12,18,25.0,-10.0,21.305153846740723,20.871936798095703,20.482418060302734,20.99677848815918,19.92300796508789,21.655803680419922,20.721336364746094,19.606779098510742,23.343233108520508,24.429996490478516,21.86322593688965,21.06700325012207,20.700326919555664,-1.7680088456350833,0.3448275862068966,False,6.25,"POLYGON ((23.75 -11.25, 26.25 -11.25, 26.25 -8.75, 23.75 -8.75, 23.75 -11.25))"
NCEP2000_r012_c019,NCEP-AirTemp-Africa-2000,12,19,27.5,-10.0,21.243321895599365,20.575809478759766,20.425525665283203,20.74419593811035,19.62033462524414,20.97484016418457,19.924335479736328,18.731290817260742,22.178390502929688,25.591333389282227,24.02193832397461,21.72766876220703,20.404199600219727,-1.5707963267948966,0.3448275862068966,False,6.25,"POLYGON ((26.25 -11.25, 28.75 -11.25, 28.75 -8.75, 26.25 -8.75, 26.25 -11.25))"
NCEP2000_r012_c020,NCEP-AirTemp-Africa-2000,12,20,30.0,-10.0,20.31415255864461,19.799036026000977,19.784141540527344,19.690967559814453,18.71433448791504,19.01677703857422,18.136669158935547,16.840333938598633,19.99774742126465,24.000335693359375,25.0577392578125,22.91400718688965,19.81774139404297,-1.37358380795471,0.4,False,6.25,"POLYGON ((28.75 -11.25, 31.25 -11.25, 31.25 -8.75, 28.75 -8.75, 28.75 -11.25))"
NCEP2000_r012_c021,NCEP-AirTemp-Africa-2000,12,21,32.5,-10.0,19.658403873443604,20.02193832397461,19.724143981933594,19.378713607788086,18.429004669189453,18.282907485961914,17.161340713500977,16.037425994873047,18.582265853881836,21.72766876220703,23.38290023803711,22.728666305541992,20.443870544433594,-1.1906181922168848,0.5882352941176472,False,6.25,"POLYGON ((31.25 -11.25, 33.75 -11.25, 33.75 -8.75, 31.25 -8.75, 31.25 -11.25))"
NCEP2000_r012_c022,NCEP-AirTemp-Africa-2000,12,22,35.0,-10.0,20.473093509674072,21.630647659301758,21.182416915893555,20.020971298217773,18.800668716430664,18.750003814697266,17.97467041015625,17.274192810058594,19.65968132019043,21.911338806152344,22.866769790649414,23.09866714477539,22.50709342956543,-1.0307968345603091,0.6666666666666665,False,6.25,"POLYGON ((33.75 -11.25, 36.25 -11.25, 36.25 -8.75, 33.75 -8.75, 33.75 -11.25))"
NCEP2000_r012_c023,NCEP-AirTemp-Africa-2000,12,23,37.5,-10.0,23.802483240763348,25.51483917236328,25.403446197509766,22.983869552612305,22.205671310424805,21.837419509887695,21.423002243041992,20.81645393371582,22.820968627929688,24.1510009765625,25.5261287689209,26.356998443603516,26.59000015258789,-0.8965198392035487,0.7272727272727273,True,6.25,"POLYGON ((36.25 -11.25, 38.75 -11.25, 38.75 -8.75, 36.25 -8.75, 36.25 -11.25))"
NCEP2000_r013_c014,NCEP-AirTemp-Africa-2000,13,14,15.0,-7.5,23.378915627797443,23.33322525024414,23.314836502075195,23.98516082763672,23.35000228881836,23.7851619720459,23.573667526245117,22.83258056640625,23.40096664428711,23.846670150756836,23.36225700378418,22.916332244873047,22.846126556396484,-2.4663871596406026,0.9090909090909093,True,6.25,"POLYGON ((13.75 -8.75, 16.25 -8.75, 16.25 -6.25, 13.75 -6.25, 13.75 -8.75))"
NCEP2000_r013_c015,NCEP-AirTemp-Africa-2000,13,15,17.5,-7.5,22.87468194961548,22.20967674255371,21.68689727783203,22.642580032348633,21.81433868408203,23.4006404876709,23.78800392150879,23.65419578552246,24.623226165771484,23.92667007446289,22.5225772857666,22.438669204711914,21.788707733154297,-2.3557183744408845,0.6153846153846153,False,6.25,"POLYGON ((16.25 -8.75, 18.75 -8.75, 18.75 -6.25, 16.25 -6.25, 16.25 -8.75))"
NCEP2000_r013_c016,NCEP-AirTemp-Africa-2000,13,16,20.0,-7.5,23.167133331298828,22.99032211303711,22.2658634185791,23.35903549194336,22.534006118774414,24.235164642333984,23.891666412353516,23.67870330810547,24.677738189697266,23.206005096435547,22.461288452148438,22.440000534057617,22.265806198120117,-2.213840425389199,0.47058823529411764,False,6.25,"POLYGON ((18.75 -8.75, 21.25 -8.75, 21.25 -6.25, 18.75 -6.25, 18.75 -8.75))"
NCEP2000_r013_c017,NCEP-AirTemp-Africa-2000,13,17,22.5,-7.5,22.42482344309489,22.24225425720215,21.8110408782959,22.63323211669922,21.637006759643555,23.22774314880371,23.151668548583984,22.461294174194336,24.34645652770996,22.216331481933594,21.980321884155273,21.756336212158203,21.63419532775879,-2.0340631519624797,0.36363636363636376,False,6.25,"POLYGON ((21.25 -8.75, 23.75 -8.75, 23.75 -6.25, 21.25 -6.25, 21.25 -8.75))"
NCEP2000_r013_c018,NCEP-AirTemp-Africa-2000,13,18,25.0,-7.5,22.83826971054077,22.56903076171875,22.27828025817871,22.771297454833984,21.64400291442871,23.67967987060547,23.641664505004883,22.558063507080078,25.301616668701172,23.41033172607422,21.919361114501953,22.22300148010254,22.06290626525879,-1.8155510295235495,0.2857142857142854,False,6.25,"POLYGON ((23.75 -8.75, 26.25 -8.75, 26.25 -6.25, 23.75 -6.25, 23.75 -8.75))"
NCEP2000_r013_c019,NCEP-AirTemp-Africa-2000,13,19,27.5,-7.5,23.35787868499756,22.737098693847656,22.347929000854492,22.84064292907715,22.077003479003906,23.760969161987305,23.329668045043945,22.324195861816406,25.958707809448242,26.170997619628906,23.510324478149414,23.057004928588867,22.180002212524414,-1.5707963267948966,0.27586206896551724,False,6.25,"POLYGON ((26.25 -8.75, 28.75 -8.75, 28.75 -6.25, 26.25 -6.25, 26.25 -8.75))"
NCEP2000_r013_c020,NCEP-AirTemp-Africa-2000,13,20,30.0,-7.5,21.819588661193848,20.834842681884766,20.676897048950195,20.95000648498535,20.607336044311523,21.129350662231445,20.410001754760742,19.64258575439453,23.389677047729492,25.51799774169922,24.952903747558594,22.987333297729492,20.73613166809082,-1.3260416240662436,0.3809523809523809,False,6.25,"POLYGON ((28.75 -8.75, 31.25 -8.75, 31.25 -6.25, 28.75 -6.25, 28.75 -8.75))"
NCEP2000_r013_c021,NCEP-AirTemp-Africa-2000,13,21,32.5,-7.5,19.744579792022705,19.70355224609375,19.396560668945312,19.093555450439453,18.601337432861328,18.498390197753906,17.62700843811035,17.08613395690918,19.58161735534668,21.755340576171875,23.61741828918457,21.97533416748047,19.998708724975586,-1.1075295016273137,0.4705882352941176,False,6.25,"POLYGON ((31.25 -8.75, 33.75 -8.75, 33.75 -6.25, 31.25 -6.25, 31.25 -8.75))"
NCEP2000_r013_c022,NCEP-AirTemp-Africa-2000,13,22,35.0,-7.5,19.30057732264201,20.674837112426758,20.331039428710938,19.080005645751953,18.010343551635742,17.785167694091797,17.19700813293457,16.726455688476562,18.30807113647461,19.843000411987305,21.22355079650879,21.400671005249023,21.026777267456055,-0.9277522282005946,0.5454545454545455,False,6.25,"POLYGON ((33.75 -8.75, 36.25 -8.75, 36.25 -6.25, 33.75 -6.25, 33.75 -8.75))"
NCEP2000_r013_c023,NCEP-AirTemp-Africa-2000,13,23,37.5,-7.5,22.973196029663086,24.689353942871094,24.79689598083496,23.102581024169922,22.409000396728516,22.02549171447754,21.22567367553711,20.579998016357422,21.61838722229004,22.48833465576172,23.251935958862305,24.401994705200195,25.08870506286621,-0.7858742791489086,0.888888888888889,True,6.25,"POLYGON ((36.25 -8.75, 38.75 -8.75, 38.75 -6.25, 36.25 -6.25, 36.25 -8.75))"
NCEP2000_r014_c014,NCEP-AirTemp-Africa-2000,14,14,15.0,-5.0,23.54611047108968,23.15742301940918,22.8248291015625,23.539030075073242,23.312007904052734,24.089353561401367,23.72699737548828,24.153553009033203,24.620647430419922,24.284330368041992,23.17129135131836,22.959665298461914,22.714197158813477,-2.600752957031685,0.9090909090909091,True,6.25,"POLYGON ((13.75 -6.25, 16.25 -6.25, 16.25 -3.75, 13.75 -3.75, 13.75 -6.25))"
NCEP2000_r014_c015,NCEP-AirTemp-Africa-2000,14,15,17.5,-5.0,24.141133308410645,23.88193702697754,23.271038055419922,24.1209716796875,23.75366973876953,25.149349212646484,25.274669647216797,25.868383407592773,25.037738800048828,24.007999420166016,22.82387351989746,23.382997512817383,23.1209716796875,-2.4976344127310255,0.7272727272727272,False,6.25,"POLYGON ((16.25 -6.25, 18.75 -6.25, 18.75 -3.75, 16.25 -3.75, 16.25 -6.25))"
NCEP2000_r014_c016,NCEP-AirTemp-Africa-2000,14,16,20.0,-5.0,24.201565265655518,24.288389205932617,23.92172622680664,24.68065071105957,24.122331619262695,25.264516830444336,25.283002853393555,25.52451515197754,23.587745666503906,23.74333381652832,23.034194946289062,23.489667892456055,23.478708267211914,-2.3557183744408845,0.46153846153846145,False,6.25,"POLYGON ((18.75 -6.25, 21.25 -6.25, 21.25 -3.75, 18.75 -3.75, 18.75 -6.25))"
NCEP2000_r014_c017,NCEP-AirTemp-Africa-2000,14,17,22.5,-5.0,23.691571076711018,23.473222732543945,23.371723175048828,23.96129035949707,23.5,24.80580711364746,24.837331771850586,24.87032127380371,22.921287536621094,23.243003845214844,23.14161491394043,23.1906681060791,22.982582092285156,-2.1583595193402374,0.35294117647058826,False,6.25,"POLYGON ((21.25 -6.25, 23.75 -6.25, 23.75 -3.75, 21.25 -3.75, 21.25 -6.25))"
NCEP2000_r014_c018,NCEP-AirTemp-Africa-2000,14,18,25.0,-5.0,23.769803047180176,23.612253189086914,23.351728439331055,23.75774383544922,23.25566291809082,24.97032356262207,25.093334197998047,24.841934204101562,23.782258987426758,22.932668685913086,22.967741012573242,23.451663970947266,23.22032356262207,-1.8922613204948067,0.22222222222222227,False,6.25,"POLYGON ((23.75 -6.25, 26.25 -6.25, 26.25 -3.75, 23.75 -3.75, 23.75 -6.25))"
NCEP2000_r014_c019,NCEP-AirTemp-Africa-2000,14,19,27.5,-5.0,22.08063777287801,21.579683303833008,21.345518112182617,21.828710556030273,21.476999282836914,22.650644302368164,23.15066909790039,22.585161209106445,23.473222732543945,22.638330459594727,21.286781311035156,21.549671173095703,21.40226173400879,-1.5707963267948966,0.20689655172413793,False,6.25,"POLYGON ((26.25 -6.25, 28.75 -6.25, 28.75 -3.75, 26.25 -3.75, 26.25 -6.25))"
NCEP2000_r014_c020,NCEP-AirTemp-Africa-2000,14,20,30.0,-5.0,21.07419713338216,20.076778411865234,19.77828025817871,20.346132278442383,20.292003631591797,20.921293258666992,20.968669891357422,20.306133270263672,23.15806770324707,23.70533561706543,22.441936492919922,20.897666931152344,19.99806785583496,-1.2493313330949867,0.28571428571428575,False,6.25,"POLYGON ((28.75 -6.25, 31.25 -6.25, 31.25 -3.75, 28.75 -3.75, 28.75 -6.25))"
NCEP2000_r014_c021,NCEP-AirTemp-Africa-2000,14,21,32.5,-5.0,21.253097852071125,21.357101440429688,20.35586166381836,20.490001678466797,20.195667266845703,20.280323028564453,19.58167266845703,19.16871452331543,22.307418823242188,23.470666885375977,24.726449966430664,22.412006378173828,20.6912899017334,-0.9832331342495556,0.39999999999999997,False,6.25,"POLYGON ((31.25 -6.25, 33.75 -6.25, 33.75 -3.75, 31.25 -3.75, 31.25 -6.25))"
NCEP2000_r014_c022,NCEP-AirTemp-Africa-2000,14,22,35.0,-5.0,19.1384859085083,20.90484046936035,20.1831111907959,19.19291114807129,18.075672149658203,17.53936195373535,16.896007537841797,16.756460189819336,18.57807159423828,19.451669692993164,21.370969772338867,20.875335693359375,19.837419509887695,-0.7858742791489086,0.6666666666666666,False,6.25,"POLYGON ((33.75 -6.25, 36.25 -6.25, 36.25 -3.75, 33.75 -3.75, 33.75 -6.25))"
NCEP2000_r014_c023,NCEP-AirTemp-Africa-2000,14,23,37.5,-5.0,21.075028737386067,23.14258575439453,23.125865936279297,22.0938720703125,20.944002151489258,20.25419044494629,19.415674209594727,19.06129264831543,19.509033203125,20.025005340576172,20.931291580200195,21.97333526611328,22.424196243286133,-0.6439582408587676,0.8888888888888888,True,6.25,"POLYGON ((36.25 -6.25, 38.75 -6.25, 38.75 -3.75, 36.25 -3.75, 36.25 -6.25))"
NCEP2000_r015_c012,NCEP-AirTemp-Africa-2000,15,12,10.0,-2.5,25.155673503875732,25.98773956298828,26.45724105834961,26.98451042175293,26.479000091552734,26.25774383544922,24.584331512451172,23.276124954223633,23.43677520751953,23.89766502380371,24.58160972595215,24.765661239624023,25.159679412841797,-2.863041359998063,0.9333333333333331,True,6.25,"POLYGON ((8.75 -3.75, 11.25 -3.75, 11.25 -1.25, 8.75 -1.25, 8.75 -3.75))"
NCEP2000_r015_c013,NCEP-AirTemp-Africa-2000,15,13,12.5,-2.5,23.612175782521565,23.851612091064453,23.98345184326172,24.36064338684082,23.85999870300293,24.06257438659668,22.914339065551758,22.877098083496094,23.806127548217773,24.034996032714844,23.332578659057617,23.11333656311035,23.14935302734375,-2.8195563208776115,0.8000000000000004,True,6.25,"POLYGON ((11.25 -3.75, 13.75 -3.75, 13.75 -1.25, 11.25 -1.25, 11.25 -3.75))"
NCEP2000_r015_c014,NCEP-AirTemp-Africa-2000,15,14,15.0,-2.5,23.582783063252766,23.628385543823242,23.454830169677734,23.934839248657227,23.61066436767578,24.2625789642334,23.20400047302246,23.84709358215332,24.36515998840332,23.54399871826172,22.93806266784668,23.15700340270996,23.04677963256836,-2.7607578075263737,0.7999999999999997,False,6.25,"POLYGON ((13.75 -3.75, 16.25 -3.75, 16.25 -1.25, 13.75 -1.25, 13.75 -3.75))"
