source,target,status
CEG2000_f4_r0018_c0092,CEG2000_f4_r0019_c0093,new
CEG2000_f4_r0018_c0092,CEG2000_f4_r0019_c0094,new
CEG2000_f4_r0018_c0093,CEG2000_f4_r0018_c0094,preserved
CEG2000_f4_r0018_c0093,CEG2000_f4_r0019_c0093,lost
CEG2000_f4_r0018_c0093,CEG2000_f4_r0019_c0094,new
CEG2000_f4_r0018_c0094,CEG2000_f4_r0019_c0094,lost
CEG2000_f4_r0019_c0090,CEG2000_f4_r0019_c0091,preserved
CEG2000_f4_r0019_c0091,CEG2000_f4_r0019_c0092,preserved
CEG2000_f4_r0019_c0092,CEG2000_f4_r0019_c0093,preserved
CEG2000_f4_r0019_c0093,CEG2000_f4_r0019_c0094,preserved
