cell_id,region_id,block_row,block_col,longitude,latitude,theta,rho,original_area_km2,annual_mean_pm25,fine_point_count,month_01_pm25,month_02_pm25,month_03_pm25,month_04_pm25,month_05_pm25,month_06_pm25,month_07_pm25,month_08_pm25,month_09_pm25,month_10_pm25,month_11_pm25,month_12_pm25,polygon_wkt
CEG2000_f4_r0019_c0105,江西,19,105,115.8,26.1000005,-1.3127321558071903,0.6134692131932369,1776.5868079227462,30.369026896473187,16,38.92007976621832,36.743591937917174,37.246112394724186,32.009934084328044,32.13725773584355,21.582181741379625,24.89215553707569,21.11428407161375,32.52338263630709,27.53344117857946,27.561770957053586,32.323817552639774,"POLYGON ((115.59999400000001 25.9, 116 25.9, 116 26.3, 115.59999400000001 26.3, 115.59999400000001 25.9))"
CEG2000_f4_r0019_c0106,江西,19,106,116.1899996,26.11000053333333,-1.068591397818217,0.8907783010794209,1776.5868079227462,29.10140512389708,15,37.554331593748756,34.93614341753185,35.68426079029556,31.262322604639152,30.93486220116146,20.84102226836535,23.87518882437171,20.050268617851795,31.119157302300064,26.72510336233069,26.512096749480488,29.88334423909022,"POLYGON ((116 25.9, 116.40000599999999 25.9, 116.40000599999999 26.3, 116 26.3, 116 25.9))"
CEG2000_f4_r0020_c0101,江西,20,101,114.22142857142856,26.50000057142857,-2.482530902234525,0.8660778490896878,1770.4762743030522,29.256326824538295,14,39.18902027217977,35.20897095852292,35.83534849228892,30.678990413045465,29.311496533963986,21.554024284405976,24.849647821392644,22.700811265351785,30.16134513018485,23.90412078890855,24.85706258686491,32.893838295230935,"POLYGON ((114 26.3, 114.40000599999999 26.3, 114.40000599999999 26.700002, 114 26.700002, 114 26.3))"
CEG2000_f4_r0020_c0102,江西,20,102,114.5999985,26.500000500000002,-2.296786228040335,0.5681189371401374,1770.449717557293,32.41543368117482,16,41.64611177351183,36.532340378302735,40.165274473743644,34.371791371985665,33.37851286721748,23.657178913350165,26.888597239170842,24.494831520323697,33.50031966352778,27.123994464512773,29.337430187481427,37.87071805664409,"POLYGON ((114.4 26.3, 114.8 26.3, 114.8 26.700002, 114.4 26.700002, 114.4 26.3))"
CEG2000_f4_r0020_c0103,江西,20,103,115.0,26.500000500000002,-2.0032790058509353,0.42179779727099126,1770.3966040658374,31.233338181412698,16,40.45296338015945,35.162906147719134,39.14847607425378,33.316740063258266,32.95480642901927,22.760690673955768,26.18989053882348,23.276935055063316,32.21599517995536,26.44231326447483,27.591650767318956,35.248331244610405,"POLYGON ((114.800006 26.3, 115.199994 26.3, 115.199994 26.700002, 114.800006 26.700002, 114.800006 26.3))"
CEG2000_f4_r0020_c0104,江西,20,104,115.4000015,26.500000500000002,-1.6063184077833688,0.3247749128042869,1770.449717557293,30.377158758310628,16,40.155343068403965,35.687319678818675,38.63250747902924,32.56028590629661,32.24814428891032,21.647753912623326,24.73291851556071,21.279885973627085,31.921069672428136,26.531743058899327,26.356780548483346,32.82368773366627,"POLYGON ((115.2 26.3, 115.6 26.3, 115.6 26.700002, 115.2 26.700002, 115.2 26.3))"
CEG2000_f4_r0020_c0105,江西,20,105,115.8,26.500000500000002,-1.1984611570440455,0.5159760086026947,1770.4762743030522,29.3986416297473,16,39.007491671681336,36.60133352320524,36.65048381960942,31.213814775899202,31.22173122791778,20.57975870640392,23.552089396528455,20.194676900212638,30.9363900673186,26.25136270778828,25.93630337826888,30.814943517482767,"POLYGON ((115.59999400000001 26.3, 116 26.3, 116 26.700002, 115.59999400000001 26.700002, 115.59999400000001 26.3))"
CEG2000_f4_r0020_c0106,江西,20,106,116.2,26.500000500000002,-0.8859894188237182,0.7847658508885661,1770.4762743030522,28.84236509953168,16,37.748069174246695,34.53050446701555,35.803349172621736,31.03254237116376,30.911456012708523,20.357164709120994,23.21290593277438,20.352164654139095,30.592455140713785,26.137522104014643,26.043381515677844,29.51694213610311,"POLYGON ((116 26.3, 116.40000599999999 26.3, 116.40000599999999 26.700002, 116 26.700002, 116 26.3))"
CEG2000_f4_r0020_c0107,江西,20,107,116.49285714285713,26.52142914285714,-0.7121560179216614,0.9033669937390322,1770.449717557293,27.60018396590798,7,36.364022019768356,35.170050391259046,34.082491627329446,29.117311086620443,29.737546751105366,19.473055865202205,21.712381232948026,19.15212169159148,28.686145668307212,25.638502727375233,25.174639939062658,27.12587889827025,"POLYGON ((116.4 26.3, 116.8 26.3, 116.8 26.700002, 116.4 26.700002, 116.4 26.3))"
CEG2000_f4_r0021_c0100,江西,21,100,113.93000120000002,26.93,-2.84787126662077,0.9844792207260546,1764.261776808789,32.864741963335305,5,43.9664251743515,38.61223175661662,40.922331355108994,34.55899441940367,31.61557820779031,24.580173448664492,27.487332323838977,24.81304843508489,32.3816538727877,27.224089776766405,27.94748702913224,40.25156809929111,"POLYGON ((113.59999400000001 26.7, 114 26.7, 114 27.1, 113.59999400000001 27.1, 113.59999400000001 26.7))"
CEG2000_f4_r0021_c0101,江西,21,101,114.2,26.900000000000002,-2.76448258267148,0.8076699545696366,1764.261776808789,32.902360356490476,16,44.10150327645072,35.89325640083123,41.77382397567088,34.98409715365042,32.591050081080965,24.48465506763018,26.61174717948566,24.77647541404848,32.1764237123042,27.77077714073125,29.465736821199563,40.053076874721675,"POLYGON ((114 26.7, 114.40000599999999 26.7, 114.40000599999999 27.1, 114 27.1, 114 26.7))"
CEG2000_f4_r0021_c0102,江西,21,102,114.5999985,26.900000000000002,-2.611404787305277,0.5920460530356971,1764.2353132790938,34.28323981073857,16,44.34144047584664,36.33599873981571,43.745853874670686,36.31800717415641,35.027123329783294,24.57547362344429,27.410932570548177,25.93033672319514,34.49143097712129,29.244593551697395,31.144033160262747,42.624024610585074,"POLYGON ((114.4 26.7, 114.8 26.7, 114.8 27.1, 114.4 27.1, 114.4 26.7))"
CEG2000_f4_r0021_c0103,江西,21,103,115.0,26.900000000000002,-2.296462324324377,0.2953987406998997,1764.1823862197664,36.070227336459695,16,45.26387956280952,37.51359389648441,45.503599538315726,37.981022309747594,38.0304531960176,25.935223639911367,29.728819968738254,26.93422839813875,36.15277017382922,30.41871307256828,34.07519559201592,45.07135886602729,"POLYGON ((114.800006 26.7, 115.199994 26.7, 115.199994 27.1, 114.800006 27.1, 114.800006 26.7))"
CEG2000_f4_r0021_c0104,江西,21,104,115.4000015,26.900000000000002,-1.6389842325720525,0.16727986970881367,1764.2353132790938,32.22138984451898,16,42.010743673179626,36.42775043179106,41.64677088441734,33.904279802783854,34.3711002311004,22.760384250181946,27.012216233617252,23.544300613616635,32.850818656250176,27.524978181942267,28.478817785376908,36.0445645606498,"POLYGON ((115.2 26.7, 115.6 26.7, 115.6 27.1, 115.2 27.1, 115.2 26.7))"
CEG2000_f4_r0021_c0105,江西,21,105,115.8,26.900000000000002,-0.9269440027580883,0.38387984835194006,1764.261776808789,29.037601133790133,16,39.88815986065263,34.387971494652454,37.278054444814856,30.275665582470275,30.954883759122314,20.27220445994312,23.219145690256102,20.076100654851775,29.043769941251742,25.75958929461081,25.95796331358622,31.340928963585938,"POLYGON ((115.59999400000001 26.7, 116 26.7, 116 27.1, 115.59999400000001 27.1, 115.59999400000001 26.7))"
