dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c016,9,29.534666061401367,30.213869094848633,-0.6792030334472656,-0.022479842992470883,7,30.708706967035923,3,-1.3208207024468313,1.8922613204948069,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c016,10,24.11419677734375,29.534666061401367,-5.420469284057617,-0.18352905269992498,4,23.02893324851989,0,-5.283282809787327,1.8922613204948069,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c016,11,18.08100318908691,24.11419677734375,-6.0331935882568395,-0.25019259998430743,2,17.909084102842538,0,-5.283282809787327,1.8922613204948069,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c016,12,14.431300163269045,18.08100318908691,-3.6497030258178658,-0.20185290537533362,1,15.349159530003863,1,-3.9624621073404946,1.8922613204948069,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,1,11.6029052734375,,,,0,12.789234957165185,4,,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,2,12.80862522125244,11.6029052734375,1.2057199478149396,0.10391534873383747,0,12.789234957165185,5,1.3208207024468321,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,3,16.853233337402344,12.80862522125244,4.044608116149904,0.3157722274080573,2,17.909084102842538,7,3.962462107340496,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,4,24.82033348083496,16.853233337402344,7.967100143432617,0.4727342216137985,5,25.58885782135857,8,5.283282809787327,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,5,27.058704376220703,24.82033348083496,2.238370895385742,0.09018295008461921,6,28.148782394197248,6,2.6416414048936643,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,6,28.93899917602539,27.058704376220703,1.8802947998046875,0.06948946164093127,6,28.148782394197248,5,1.3208207024468321,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,7,31.75999641418457,28.93899917602539,2.8209972381591797,0.09748081545599006,7,30.708706967035923,6,2.6416414048936643,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,8,29.77031707763672,31.75999641418457,-1.9896793365478516,-0.06264734134728132,7,30.708706967035923,2,-2.641641404893663,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,9,28.72699546813965,29.77031707763672,-1.0433216094970703,-0.035045700278443025,6,28.148782394197248,3,-1.3208207024468313,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,10,23.097740173339844,28.72699546813965,-5.629255294799805,-0.19595698064014605,4,23.02893324851989,0,-5.283282809787327,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,11,17.810007095336914,23.097740173339844,-5.28773307800293,-0.2289285894776062,2,17.909084102842538,0,-5.283282809787327,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c017,12,13.969042778015137,17.810007095336914,-3.8409643173217773,-0.21566326710377526,0,12.789234957165185,1,-3.9624621073404946,1.7892637105669047,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,1,10.242912292480469,,,,0,12.789234957165185,4,,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,2,11.501382827758787,10.242912292480469,1.2584705352783185,0.12286257065797464,0,12.789234957165185,5,1.3208207024468321,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,3,15.349040985107422,11.501382827758787,3.8476581573486346,0.3345387432946102,1,15.349159530003863,7,3.962462107340496,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,4,23.683671951293945,15.349040985107422,8.334630966186523,0.5430066265555804,4,23.02893324851989,8,5.283282809787327,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,5,25.713544845581055,23.683671951293945,2.0298728942871094,0.08570769340419818,5,25.58885782135857,6,2.6416414048936643,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,6,27.98066520690918,25.713544845581055,2.267120361328125,0.08816833209668234,6,28.148782394197248,6,2.6416414048936643,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,7,31.09806251525879,27.98066520690918,3.1173973083496094,0.11141255167800085,7,30.708706967035923,6,2.6416414048936643,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,8,28.817092895507812,31.09806251525879,-2.2809696197509766,-0.07334764404154698,6,28.148782394197248,2,-2.641641404893663,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,9,27.302000045776367,28.817092895507812,-1.5150928497314453,-0.05257618647464705,6,28.148782394197248,3,-1.3208207024468313,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,10,21.386449813842773,27.302000045776367,-5.915550231933594,-0.21667094798971448,3,20.469008675681216,0,-5.283282809787327,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,11,16.653005599975586,21.386449813842773,-4.7334442138671875,-0.22132912451899234,2,17.909084102842538,0,-5.283282809787327,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c018,12,12.863232612609863,16.653005599975586,-3.7897729873657227,-0.22757291256608228,0,12.789234957165185,1,-3.9624621073404946,1.6813490832717268,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,1,10.563233375549316,,,,0,12.789234957165185,4,,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,2,11.767938613891602,10.563233375549316,1.2047052383422852,0.1140470152946552,0,12.789234957165185,5,1.3208207024468321,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,3,15.738714218139648,11.767938613891602,3.970775604248047,0.3374232084760111,1,15.349159530003863,7,3.962462107340496,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,4,24.075336456298828,15.738714218139648,8.33662223815918,0.529688901050812,4,23.02893324851989,8,5.283282809787327,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,5,26.45096969604492,24.075336456298828,2.37563323974609,0.09867497569798463,5,25.58885782135857,6,2.6416414048936643,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,6,28.37599754333496,26.45096969604492,1.9250278472900426,0.07277721268486737,6,28.148782394197248,5,1.3208207024468321,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,7,31.471607208251953,28.37599754333496,3.095609664916992,0.10909254063013894,7,30.708706967035923,6,2.6416414048936643,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,8,29.18257713317871,31.471607208251953,-2.289030075073242,-0.07273318009869707,6,28.148782394197248,2,-2.641641404893663,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,9,27.873329162597656,29.18257713317871,-1.3092479705810547,-0.04486402844430501,6,28.148782394197248,3,-1.3208207024468313,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,10,21.6064510345459,27.873329162597656,-6.266878128051758,-0.2248342166626111,3,20.469008675681216,0,-5.283282809787327,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,11,17.38300323486328,21.6064510345459,-4.223447799682617,-0.195471611368747,2,17.909084102842538,1,-3.9624621073404946,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c019,12,13.65388011932373,17.38300323486328,-3.729123115539551,-0.21452697587149017,0,12.789234957165185,1,-3.9624621073404946,1.5707963267948966,0.782608695652174
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,1,10.806458473205566,,,,0,12.789234957165185,4,,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,2,11.94345474243164,10.806458473205566,1.1369962692260742,0.10521451334359333,0,12.789234957165185,5,1.3208207024468321,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,3,16.399681091308594,11.94345474243164,4.456226348876953,0.37311033071907324,1,15.349159530003863,7,3.962462107340496,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,4,25.12099838256836,16.399681091308594,8.721317291259766,0.5317979808693865,5,25.58885782135857,8,5.283282809787327,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,5,28.375484466552734,25.12099838256836,3.254486083984375,0.12955241803775944,6,28.148782394197248,6,2.6416414048936643,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,6,29.96000289916992,28.375484466552734,1.584518432617184,0.055841105884374104,7,30.708706967035923,5,1.3208207024468321,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,7,32.726131439208984,29.96000289916992,2.766128540039066,0.09232737891743346,8,33.2686315398746,6,2.6416414048936643,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,8,30.33483123779297,32.726131439208984,-2.3913002014160156,-0.0730700543037914,7,30.708706967035923,2,-2.641641404893663,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,9,29.37699508666992,30.33483123779297,-0.9578361511230504,-0.03157545672875609,6,28.148782394197248,3,-1.3208207024468313,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,10,22.36161231994629,29.37699508666992,-7.015382766723629,-0.23880532185223136,4,23.02893324851989,0,-5.283282809787327,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,11,18.41100311279297,22.36161231994629,-3.9506092071533203,-0.17666924686058635,2,17.909084102842538,1,-3.9624621073404946,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c020,12,13.76710605621338,18.41100311279297,-4.643897056579588,-0.2522348743373334,0,12.789234957165185,0,-5.283282809787327,1.4602435703180665,0.7826086956521738
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,1,12.543554306030272,,,,0,12.789234957165185,4,,1.3523289430228886,0.8000000000000002
NCEP-AirTemp-Africa-2000,NCEP2000_r026_c021,2,13.365184783935549,12.543554306030272,0.821630477905277,0.06550220598242086,0,12.789234957165185,5,1.3208207024468321,1.3523289430228886,0.8000000000000002
