dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
浙江,CEG2000_f4_r0029_c0113,3,41.42630920673312,37.49324704589011,3.933062160843015,0.1049005479847909,5,40.43268451159296,5,2.9047721073376263,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,4,34.48206063864268,41.42630920673312,-6.944248568090444,-0.16762894646095525,3,32.92959099270833,2,-5.80954421467525,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,5,35.734012339220335,34.48206063864268,1.2519517005776564,0.03630733423090857,4,36.68113775215064,4,0.0,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,6,24.77155701283948,35.734012339220335,-10.962455326380855,-0.30677930097284006,1,25.426497473823687,0,-11.619088429350501,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,7,23.213601281741298,24.77155701283948,-1.5579557310981826,-0.06289292717008746,0,21.674950714381367,3,-2.9047721073376245,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,8,24.22894598727594,23.213601281741298,1.0153447055346412,0.04373921535101331,1,25.426497473823687,4,0.0,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,9,24.91522921061304,24.22894598727594,0.686283223337103,0.028324931001848415,1,25.426497473823687,4,0.0,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,10,26.012630844829765,24.91522921061304,1.0974016342167232,0.04404541595584709,1,25.426497473823687,4,0.0,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,11,26.88360301569623,26.012630844829765,0.870972170866466,0.03348266371294694,1,25.426497473823687,4,0.0,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0113,12,35.414465828426884,26.88360301569623,8.530862812730653,0.31732587360964354,4,36.68113775215064,7,8.714316322012877,2.346986851420231,0.8921302956734186
浙江,CEG2000_f4_r0029_c0114,1,42.106831002601595,,,,5,40.43268451159296,4,,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,2,39.24881378873768,42.106831002601595,-2.858017213863917,-0.06787538140040349,5,40.43268451159296,3,-2.9047721073376245,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,3,44.36720037203622,39.24881378873768,5.118386583298545,0.13040869491875573,6,44.18423127103528,6,5.8095442146752525,2.1622693979380454,0.7809800781223107
浙江,CEG2000_f4_r0029_c0114,4,39.13667002231382,44.36720037203622,-5.2305303497224,-0.1178918278787566,5,40.43268451159296,2,-5.80954421467525,2.1622693979380454,0.7809800781223107
