cell_id,region_id,block_row,block_col,longitude,latitude,theta,rho,original_area_km2,annual_mean_pm25,fine_point_count,month_01_pm25,month_02_pm25,month_03_pm25,month_04_pm25,month_05_pm25,month_06_pm25,month_07_pm25,month_08_pm25,month_09_pm25,month_10_pm25,month_11_pm25,month_12_pm25,reference_degree,is_topological_boundary,is_geographic_boundary,polygon_wkt
CEG2000_f4_r0016_c0107,福建,16,107,116.5999985,24.900000000000002,-2.4740387564138193,0.9023959578161191,1794.3973016160028,29.025279549442196,16,38.127907605917876,37.61681947867942,37.081307552791046,29.437596279769416,29.547185204407157,19.412421359138687,23.20917338363735,18.93617319199673,29.358569585804318,28.49872280510432,27.86623684021624,29.442105361509352,3,True,True,"POLYGON ((116.4 24.7, 116.8 24.7, 116.8 25.1, 116.4 25.1, 116.4 24.7))"
CEG2000_f4_r0016_c0108,福建,16,108,117.0,24.900000000000002,-2.3286432602855127,0.8109359258417549,1794.3434696970264,27.516871577552497,16,36.75830651759351,35.87435140156116,36.291305412409066,27.218677229911595,28.528667025246506,18.29662563593307,22.199033183300052,17.68407600475155,26.363219672076163,26.46121260213389,26.521356805680593,28.168445268465355,4,False,False,"POLYGON ((116.800006 24.7, 117.199994 24.7, 117.199994 25.1, 116.800006 25.1, 116.800006 24.7))"
CEG2000_f4_r0016_c0109,福建,16,109,117.4000015,24.900000000000002,-2.1287765842285693,0.6290232752557274,1794.3973016160028,27.701483464235185,16,36.590121915309496,35.71221421190565,37.80576909199415,28.919138957729903,29.07582912798843,18.56689582048843,21.73584425681347,17.847714748185126,25.706182765873912,26.306991932520077,26.632706362335387,27.68098759080164,4,False,False,"POLYGON ((117.2 24.7, 117.6 24.7, 117.6 25.1, 117.2 25.1, 117.2 24.7))"
CEG2000_f4_r0016_c0110,福建,16,110,117.8,24.900000000000002,-1.8640132541999426,0.4579337492426856,1794.4242175755228,27.61526697055499,16,36.320834342663154,33.91878462526973,38.28532604145314,30.538839156449242,29.71442127520948,19.159372901325455,21.448210529860322,17.842780194349633,25.379876452278996,26.059972260743862,25.775945907861836,27.03561421226361,4,False,False,"POLYGON ((117.59999400000001 24.7, 118 24.7, 118 25.1, 117.59999400000001 25.1, 117.59999400000001 24.7))"
CEG2000_f4_r0016_c0111,福建,16,111,118.2,24.900000000000002,-1.5504975724041008,0.6614351195376004,1794.4242175755228,28.789884179116992,16,36.622293622150636,32.32176236264452,39.33696214807689,34.07836842202393,33.18446726989846,20.955418774812,23.39443032358836,19.103210808829157,26.819009536623675,26.709796674896726,25.275978186389754,27.64571829593549,4,False,False,"POLYGON ((118 24.7, 118.40000599999999 24.7, 118.40000599999999 25.1, 118 25.1, 118 24.7))"
CEG2000_f4_r0016_c0112,福建,16,112,118.56666566666667,24.933333333333337,-1.256209393094261,0.7505119042257663,1794.3973016160028,30.6418183514313,12,37.50905401613456,34.21749522350171,41.49374425960262,37.72852594128283,35.234274880997674,22.87367426943211,25.442744866812554,21.423269591849266,27.9612636368415,28.147625633551332,25.833850994618718,29.803438682569773,2,True,False,"POLYGON ((118.4 24.7, 118.8 24.7, 118.8 25.1, 118.4 25.1, 118.4 24.7))"
CEG2000_f4_r0017_c0106,福建,17,106,116.21000000000001,25.290000533333334,-2.751692470764983,0.8481516478569332,1788.556532371392,27.285144982761214,15,36.605672326202544,35.8391306514937,33.70417147228587,28.70466995355574,27.89609398429586,19.257299759471536,21.731902942468672,18.26380347443265,28.37900244670392,26.1629070379712,24.478560610156986,26.681974301073545,3,True,True,"POLYGON ((116 25.100002, 116.40000599999999 25.100002, 116.40000599999999 25.5, 116 25.5, 116 25.100002))"
CEG2000_f4_r0017_c0107,福建,17,107,116.5999985,25.300000500000003,-2.673442448867523,0.6947542367831011,1788.5297044258298,27.376118035081845,16,36.565410133447045,36.425963190435205,34.09326086141836,27.89010745128443,28.114000897258855,18.699468373380363,22.24358947272702,18.174130140344595,28.128553975535244,26.084771593878795,25.00811375220767,27.354480828186755,4,False,False,"POLYGON ((116.4 25.100002, 116.8 25.100002, 116.8 25.5, 116.4 25.5, 116.4 25.100002))"
CEG2000_f4_r0017_c0108,福建,17,108,117.0,25.300000500000003,-2.5459189470399632,0.595577594696612,1788.476048534769,26.90397564997403,16,35.45432743382786,35.36168231138618,35.30493957147637,26.30539280977854,28.03535728608783,18.444510539647183,21.744557937537817,17.872131154139694,26.827409344675477,25.378428358060024,24.8610032186593,27.44305901620847,4,False,False,"POLYGON ((116.800006 25.100002, 117.199994 25.100002, 117.199994 25.5, 116.800006 25.5, 116.800006 25.100002))"
CEG2000_f4_r0017_c0109,福建,17,109,117.4000015,25.300000500000003,-2.3425189723383864,0.5227927328281768,1788.5297044258298,27.237319546250152,16,36.31656107425385,31.628993938568104,36.55467030854438,27.570238471872543,29.77202808956068,18.795579055549243,21.287877474335602,17.696448523183445,27.009032923874106,26.244611852417275,26.11835419929848,27.831737845164444,4,False,False,"POLYGON ((117.2 25.100002, 117.6 25.100002, 117.6 25.5, 117.2 25.5, 117.2 25.100002))"
