dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
江西,CEG2000_f4_r0015_c0102,1,38.3259476152487,,,,5,39.44318243697327,4,,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,2,35.194628833689805,38.3259476152487,-3.131318781558896,-0.08170231857001865,4,35.954355862795836,3,-3.1481704483295667,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,3,32.32178136327427,35.194628833689805,-2.872847470415536,-0.0816274404822114,3,32.46552928861841,3,-3.1481704483295667,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,4,29.173367585026703,32.32178136327427,-3.1484137782475656,-0.09740842383845097,2,28.976702714440982,3,-3.1481704483295667,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,5,28.03115160471628,29.173367585026703,-1.142215980310425,-0.03915269558721325,2,28.976702714440982,4,8.881784197001252e-16,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,6,19.575263569655274,28.03115160471628,-8.455888035061005,-0.3016603867833347,0,21.99904956608613,1,-9.444511344988701,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,7,22.957501533394325,19.575263569655274,3.382237963739051,0.17278122216357025,0,21.99904956608613,5,3.1481704483295676,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,8,21.3962484328869,22.957501533394325,-1.5612531005074253,-0.06800622873688598,0,21.99904956608613,4,8.881784197001252e-16,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,9,28.455856188298277,21.3962484328869,7.059607755411378,0.3299460546812718,2,28.976702714440982,6,6.296340896659135,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,10,26.057807415217617,28.455856188298277,-2.39804877308066,-0.08427259251003646,1,25.487876140263555,3,-3.1481704483295667,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,11,24.693632214739065,26.057807415217617,-1.3641752004785523,-0.052351879754928325,1,25.487876140263555,4,8.881784197001252e-16,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0015_c0102,12,26.703160957519327,24.693632214739065,2.0095287427802617,0.081378418748005,1,25.487876140263555,5,3.1481704483295676,-1.8471830775802065,0.9719272296261516
江西,CEG2000_f4_r0016_c0102,1,38.6253693533529,,,,5,39.44318243697327,4,,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,2,35.84536954084297,38.6253693533529,-2.779999812509935,-0.07197341692911514,4,35.954355862795836,3,-3.1481704483295667,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,3,33.42295287853826,35.84536954084297,-2.4224166623047054,-0.06757962585779882,3,32.46552928861841,3,-3.1481704483295667,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,4,30.121635294771856,33.42295287853826,-3.301317583766405,-0.0987739651778723,2,28.976702714440982,3,-3.1481704483295667,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,5,29.77500652629898,30.121635294771856,-0.3466287684728755,-0.011507634465418252,2,28.976702714440982,4,8.881784197001252e-16,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,6,20.799943245492372,29.77500652629898,-8.975063280806609,-0.30142943118683524,0,21.99904956608613,1,-9.444511344988701,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,7,24.0403833203135,20.799943245492372,3.2404400748211266,0.15579081330057828,1,25.487876140263555,5,3.1481704483295676,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,8,21.997018649664454,24.0403833203135,-2.0433646706490443,-0.08499717510421118,0,21.99904956608613,3,-3.1481704483295667,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,9,30.20939390866703,21.997018649664454,8.212375259002574,0.37334037806654524,2,28.976702714440982,7,9.444511344988703,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,10,26.701405187934764,30.20939390866703,-3.507988720732264,-0.11612244626085755,1,25.487876140263555,3,-3.1481704483295667,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,11,25.403768640634706,26.701405187934764,-1.2976365473000584,-0.04859806209324165,1,25.487876140263555,4,8.881784197001252e-16,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0102,12,28.908433978182156,25.403768640634706,3.5046653375474506,0.13795848116572548,2,28.976702714440982,5,3.1481704483295676,-1.858891072770726,0.878811792372052
江西,CEG2000_f4_r0016_c0103,1,38.4947119887218,,,,5,39.44318243697327,4,,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,2,34.50220887082845,38.4947119887218,-3.9925031178933494,-0.10371562512438268,4,35.954355862795836,3,-3.1481704483295667,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,3,35.21271548967462,34.50220887082845,0.7105066188461748,0.020593076272484887,4,35.954355862795836,4,8.881784197001252e-16,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,4,30.19545067899707,35.21271548967462,-5.017264810677553,-0.14248446167546375,2,28.976702714440982,2,-6.296340896659133,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,5,30.00800694465311,30.19545067899707,-0.1874437343439581,-0.006207681294001603,2,28.976702714440982,4,8.881784197001252e-16,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,6,20.843984609369535,30.00800694465311,-9.164022335283576,-0.30538590424168244,0,21.99904956608613,1,-9.444511344988701,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,7,23.74348502445654,20.843984609369535,2.8995004150870045,0.13910490097865724,1,25.487876140263555,5,3.1481704483295676,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,8,20.964658312641223,23.74348502445654,-2.7788267118153165,-0.11703533449083137,0,21.99904956608613,3,-3.1481704483295667,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,9,30.52457567254637,20.964658312641223,9.559917359905146,0.4560015821550847,2,28.976702714440982,7,9.444511344988703,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,10,27.466423812161512,30.52457567254637,-3.058151860384857,-0.10018654782268904,2,28.976702714440982,3,-3.1481704483295667,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,11,25.55010986609061,27.466423812161512,-1.9163139460709004,-0.06976932851456256,1,25.487876140263555,3,-3.1481704483295667,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0103,12,28.647885545682655,25.55010986609061,3.0977756795920435,0.12124314516953699,2,28.976702714440982,5,3.1481704483295676,-1.7276658269778926,0.91179821835047
江西,CEG2000_f4_r0016_c0104,1,36.628420636209235,,,,4,35.954355862795836,4,,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,2,33.73085031851899,36.628420636209235,-2.8975703176902456,-0.07910715961435247,3,32.46552928861841,3,-3.1481704483295667,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,3,33.88763660083026,33.73085031851899,0.15678628231127334,0.004648156830638633,3,32.46552928861841,4,8.881784197001252e-16,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,4,29.219470689863098,33.88763660083026,-4.668165910967165,-0.13775424842854908,2,28.976702714440982,3,-3.1481704483295667,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,5,28.73414507083533,29.219470689863098,-0.48532561902776905,-0.016609664979185937,2,28.976702714440982,4,8.881784197001252e-16,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,6,19.73632492577998,28.73414507083533,-8.99782014505535,-0.3131403465415084,0,21.99904956608613,1,-9.444511344988701,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,7,22.344889653590652,19.73632492577998,2.6085647278106734,0.13217074291289735,0,21.99904956608613,5,3.1481704483295676,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,8,19.33834870907377,22.344889653590652,-3.006540944516882,-0.13455161296953436,0,21.99904956608613,3,-3.1481704483295667,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,9,28.45358139153798,19.33834870907377,9.11523268246421,0.47135527544744504,2,28.976702714440982,7,9.444511344988703,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,10,26.989596712644023,28.45358139153798,-1.463984678893958,-0.05145168401645717,1,25.487876140263555,4,8.881784197001252e-16,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,11,24.6716472088443,26.989596712644023,-2.317949503799724,-0.08588307296617799,1,25.487876140263555,3,-3.1481704483295667,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0104,12,26.34175460603389,24.6716472088443,1.670107397189593,0.06769338840865446,1,25.487876140263555,5,3.1481704483295676,-1.583080067462089,0.9463188015202804
江西,CEG2000_f4_r0016_c0105,1,37.30178518809221,,,,4,35.954355862795836,4,,-1.462063278257492,0.8831787447048881
江西,CEG2000_f4_r0016_c0105,2,33.61316260157098,37.30178518809221,-3.688622586521234,-0.0988859532572384,3,32.46552928861841,3,-3.1481704483295667,-1.462063278257492,0.8831787447048881
江西,CEG2000_f4_r0016_c0105,3,34.16433039068239,33.61316260157098,0.5511677891114104,0.01639737967071419,3,32.46552928861841,4,8.881784197001252e-16,-1.462063278257492,0.8831787447048881
江西,CEG2000_f4_r0016_c0105,4,29.558507789514877,34.16433039068239,-4.60582260116751,-0.13481378234252334,2,28.976702714440982,3,-3.1481704483295667,-1.462063278257492,0.8831787447048881
江西,CEG2000_f4_r0016_c0105,5,28.38289214676245,29.558507789514877,-1.175615642752426,-0.039772496335875436,2,28.976702714440982,4,8.881784197001252e-16,-1.462063278257492,0.8831787447048881
江西,CEG2000_f4_r0016_c0105,6,19.84763030037216,28.38289214676245,-8.535261846390291,-0.3007185385568215,0,21.99904956608613,1,-9.444511344988701,-1.462063278257492,0.8831787447048881
江西,CEG2000_f4_r0016_c0105,7,22.64502218424577,19.84763030037216,2.797391883873612,0.1409433691346598,0,21.99904956608613,5,3.1481704483295676,-1.462063278257492,0.8831787447048881
江西,CEG2000_f4_r0016_c0105,8,18.80388481160858,22.64502218424577,-3.841137372637192,-0.16962391740598454,0,21.99904956608613,3,-3.1481704483295667,-1.462063278257492,0.8831787447048881
