region,method,view,reference_policy,inclusion_threshold,cell_count,mean_inclusion_fraction,adj_precision,adj_recall,adj_f1,original_edge_count,display_edge_count,preserved_edge_count,lost_edge_count,new_edge_count,np2
湖南,Regular Topology,disk,full_macro_cell,0.25,134,0.885268948203662,0.43792325056433407,0.8151260504201681,0.5697503671071954,238,443,194,44,249,0.46300716990301494
湖南,Regular Topology,annulus,full_macro_cell,0.25,134,0.885268948203662,0.5132743362831859,0.7310924369747899,0.6031195840554593,238,339,174,64,165,0.49642161550767755
湖南,GeoDisk,disk,full_macro_cell,0.25,134,0.885268948203662,0.5373961218836565,0.8151260504201681,0.6477462437395659,238,361,194,44,167,0.568426312373628
湖南,GeoAnnulus,annulus,full_macro_cell,0.25,134,0.885268948203662,0.5484848484848485,0.7605042016806722,0.6373239436619719,238,330,181,57,149,0.5555796641054369
湖南,GeoDisk-Final,disk,full_macro_cell,0.25,134,0.885268948203662,0.6620111731843575,0.9957983193277311,0.7953020134228188,238,358,237,1,121,0.6662453756343826
湖南,GeoAnnulus-Final,annulus,full_macro_cell,0.25,134,0.885268948203662,0.6566265060240963,0.9159663865546218,0.7649122807017542,238,332,218,20,114,0.6567061072767832
湖南,Direct Polar,disk,province_clipped,0.25,134,0.885268948203662,0.6525974025974026,0.7976190476190477,0.717857142857143,252,308,201,51,107,0.4723350755942249
湖南,Direct Polar,annulus,province_clipped,0.25,134,0.885268948203662,0.6107784431137725,0.8095238095238095,0.696245733788396,252,334,204,48,130,0.44769331930334194
湖南,Harmonic,disk,province_clipped,0.25,134,0.885268948203662,0.5828571428571429,0.8095238095238095,0.6777408637873753,252,350,204,48,146,0.4335092007530897
湖南,Harmonic,annulus,province_clipped,0.25,134,0.885268948203662,0.5640243902439024,0.7341269841269841,0.6379310344827585,252,328,185,67,143,0.41028713472198364
湖南,Area-balanced,disk,province_clipped,0.25,134,0.885268948203662,0.5742296918767507,0.8134920634920635,0.6732348111658456,252,357,205,47,152,0.42430766614140364
湖南,Area-balanced,annulus,province_clipped,0.25,134,0.885268948203662,0.5443786982248521,0.7301587301587301,0.623728813559322,252,338,184,68,154,0.3989972519558571
湖南,Regular Topology,disk,province_clipped,0.25,134,0.885268948203662,0.3927765237020316,0.6904761904761905,0.5007194244604317,252,443,174,78,269,0.3196905193992889
湖南,Regular Topology,annulus,province_clipped,0.25,134,0.885268948203662,0.4690265486725664,0.6309523809523809,0.5380710659898477,252,339,159,93,180,0.3426994540566128
湖南,GeoDisk,disk,province_clipped,0.25,134,0.885268948203662,0.5069252077562327,0.7261904761904762,0.5970636215334422,252,361,183,69,178,0.39435971660666597
湖南,GeoAnnulus,annulus,province_clipped,0.25,134,0.885268948203662,0.509090909090909,0.6666666666666666,0.5773195876288659,252,330,168,84,162,0.37375508810562647
湖南,GeoDisk-Final,disk,province_clipped,0.25,134,0.885268948203662,0.5893854748603352,0.8373015873015873,0.6918032786885245,252,358,211,41,147,0.43939397298992516
湖南,GeoAnnulus-Final,annulus,province_clipped,0.25,134,0.885268948203662,0.5903614457831325,0.7777777777777778,0.6712328767123287,252,332,196,56,136,0.4343515287319871
湖南,Direct Polar,disk,full_macro_cell,0.5,119,0.9519141467917697,0.7695167286245354,0.9951923076923077,0.8679245283018867,208,269,207,1,62,0.7716079274161328
湖南,Direct Polar,annulus,full_macro_cell,0.5,119,0.9519141467917697,0.7016949152542373,0.9951923076923077,0.823061630218688,208,295,207,1,88,0.7232731913335888
湖南,Harmonic,disk,full_macro_cell,0.5,119,0.9519141467917697,0.67,0.9663461538461539,0.7913385826771654,208,300,201,7,99,0.6712291100091268
