dataset,method,view,cell_id,is_boundary,reference_degree,display_degree,degree_absolute_error,node_adj_precision,node_adj_recall,node_adj_f1,node_neighbor_jaccard,node_angular_error_deg,node_radial_rank_error,node_direction_error_deg,node_neighbor_order_accuracy
湖北,Harmonic,disk,CEG2000_f4_r0033_c0091,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.05695244574828084,0.03875968992248058,19.15482914785043,0.6666666666666666
湖北,Harmonic,disk,CEG2000_f4_r0033_c0092,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.15366358880827305,0.03875968992248058,13.281218502966551,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0093,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,1.330662794614429,0.007751937984496138,13.486775565570827,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0094,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,3.569259991959387,0.038759689922480633,15.111483787853444,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0095,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,6.982488085383302,0.06976744186046512,19.981072920731307,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0096,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,11.271046742652317,0.08527131782945738,15.614047870311028,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0097,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,8.604279036672061,0.062015503875969005,5.434942491121516,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0098,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,1.8216699327451378,0.05426356589147288,4.769226480189156,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0099,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,6.204541785015207,0.10077519379844962,6.316342463793395,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0100,False,4,5,1,0.8,1.0,0.888888888888889,0.8,4.808047320990069,0.29457364341085274,10.659291746045586,0.8333333333333334
湖北,Harmonic,disk,CEG2000_f4_r0033_c0101,True,3,3,0,1.0,1.0,1.0,1.0,3.895045984331395,0.007751937984496027,31.1201755679012,1.0
湖北,Harmonic,disk,CEG2000_f4_r0033_c0102,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,1.4989084807976356,0.24806201550387597,43.249400061061415,1.0
湖北,Harmonic,disk,CEG2000_f4_r0034_c0090,True,3,5,2,0.6,1.0,0.7499999999999999,0.6,0.5834481394227796,0.054263565891472854,20.5594319416579,1.0
湖北,Harmonic,disk,CEG2000_f4_r0034_c0091,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.36043117379673123,0.0,18.625386460921682,
湖北,Harmonic,disk,CEG2000_f4_r0034_c0092,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.20655922636185178,0.007751937984496138,20.1315617283734,1.0
湖北,Harmonic,disk,CEG2000_f4_r0034_c0093,False,4,7,3,0.42857142857142855,0.75,0.5454545454545454,0.375,1.4390637871731335,0.0,21.278408578453433,1.0
湖北,Harmonic,disk,CEG2000_f4_r0034_c0094,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,3.2773054707222755,0.13953488372093023,25.675840839524543,
湖北,Harmonic,disk,CEG2000_f4_r0034_c0095,False,4,8,4,0.375,0.75,0.5,0.3333333333333333,6.039943493087865,0.14728682170542637,36.339481066562875,1.0
湖北,Harmonic,disk,CEG2000_f4_r0034_c0096,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,3.700920539979356,0.13953488372093026,32.961674138142975,
湖北,Harmonic,disk,CEG2000_f4_r0034_c0097,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.365340533002759,0.21705426356589153,8.292993794135874,1.0
湖北,Harmonic,disk,CEG2000_f4_r0034_c0098,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,2.817400182761213,0.1937984496124031,8.7062572894572,1.0
湖北,Harmonic,disk,CEG2000_f4_r0034_c0099,True,3,4,1,0.75,1.0,0.8571428571428571,0.75,1.5690548524791135,0.09302325581395349,15.259913557154619,1.0
湖北,Harmonic,disk,CEG2000_f4_r0034_c0100,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,2.035637914822816,0.2325581395348837,14.580060285836792,1.0
湖北,Harmonic,disk,CEG2000_f4_r0035_c0090,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,0.19130263709685388,0.023255813953488413,24.792182223447607,1.0
湖北,Harmonic,disk,CEG2000_f4_r0035_c0091,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.056195759932539766,0.07751937984496127,26.66364943227372,1.0
湖北,Harmonic,disk,CEG2000_f4_r0035_c0092,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.07030307296955554,0.08527131782945735,25.08518880730259,0.0
湖北,Harmonic,disk,CEG2000_f4_r0035_c0093,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.6483728979063212,0.10077519379844962,30.306115257530877,0.0
湖北,Harmonic,disk,CEG2000_f4_r0035_c0094,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.08616464266218367,0.16279069767441862,41.751872518051314,1.0
湖北,Harmonic,disk,CEG2000_f4_r0035_c0095,True,2,3,1,0.3333333333333333,0.5,0.4,0.25,0.5683182508518547,0.3643410852713178,44.389368123727294,
湖北,Harmonic,disk,CEG2000_f4_r0035_c0097,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.2708488139062995,0.32558139534883723,3.3321864515125825,1.0
湖北,Harmonic,disk,CEG2000_f4_r0035_c0098,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.32585957397173193,0.2093023255813954,7.963036575530055,1.0
湖北,Harmonic,disk,CEG2000_f4_r0036_c0090,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,1.1789196406134346,0.2093023255813954,38.06374598310776,1.0
湖北,Harmonic,disk,CEG2000_f4_r0036_c0091,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.22409263829423057,0.07751937984496127,33.5332121935969,1.0
湖北,Harmonic,disk,CEG2000_f4_r0036_c0092,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.27229990928240655,0.03875968992248058,38.73956108229128,1.0
湖北,Harmonic,disk,CEG2000_f4_r0036_c0093,True,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.383656919298294,0.17829457364341084,36.760336606698175,
湖北,Harmonic,disk,CEG2000_f4_r0036_c0094,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.10560911188604571,0.17829457364341095,35.94802426476819,1.0
湖北,Harmonic,disk,CEG2000_f4_r0037_c0090,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.6483284782918025,0.09302325581395343,57.60314317403115,1.0
湖北,Harmonic,disk,CEG2000_f4_r0037_c0091,True,3,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.061679413396965206,0.023255813953488413,33.38922820269608,0.0
湖北,Harmonic,disk,CEG2000_f4_r0037_c0092,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.6066419924621536,0.04651162790697683,30.164677503307566,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0027_c0088,True,2,3,1,0.0,0.0,0.0,0.0,0.45467345086454325,0.03875968992248069,10.99001330058577,
湖北,Harmonic,annulus,CEG2000_f4_r0027_c0089,True,2,3,1,0.0,0.0,0.0,0.0,0.026808845721675082,0.1937984496124031,30.70730095044799,
湖北,Harmonic,annulus,CEG2000_f4_r0027_c0100,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5589688735203938,0.023255813953488413,8.519416573700813,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0027_c0101,True,3,4,1,0.75,1.0,0.8571428571428571,0.75,0.3559635434164379,0.13178294573643412,10.667892434383639,0.6666666666666666
湖北,Harmonic,annulus,CEG2000_f4_r0027_c0102,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.23168979339199003,0.09302325581395343,18.38752273192418,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0087,True,2,3,1,0.3333333333333333,0.5,0.4,0.25,0.19024439060846104,0.015503875968992276,27.707397762187565,
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0088,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.8535831910734945,0.12403100775193798,34.83400938284361,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0089,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.7038575465619525,0.2713178294573644,53.721826650670984,0.0
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0090,True,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3743915529677624,0.43410852713178294,43.322637322906296,
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0091,True,3,3,0,0.0,0.0,0.0,0.0,0.5525011888608868,0.34108527131782945,28.640421068858036,
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0092,True,2,3,1,0.0,0.0,0.0,0.0,0.2384070230554049,0.1705426356589147,28.765001924043403,
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0096,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.48836024121346944,0.09302325581395354,14.736856585635481,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0097,True,3,4,1,0.75,1.0,0.8571428571428571,0.75,1.0094802480959548,0.13178294573643412,7.824890761989633,0.6666666666666666
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0098,True,3,3,0,1.0,1.0,1.0,1.0,0.9706155669841682,0.046511627906976716,1.2900518734719741,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0099,True,3,5,2,0.6,1.0,0.7499999999999999,0.6,0.769804317397021,0.24806201550387597,19.93886386816953,0.6666666666666666
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0100,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,1.7480543867240461,0.06976744186046513,25.361567270194122,0.8333333333333334
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0101,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.32876328508974956,0.17829457364341084,16.61950601095255,0.6666666666666666
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0102,False,4,5,1,0.8,1.0,0.888888888888889,0.8,0.9278642600170383,0.18604651162790692,14.362423363426498,0.8
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0103,True,3,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.14935293716399714,0.03875968992248058,17.970107915241186,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0104,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,0.5122289018703691,0.18604651162790697,29.61238759692453,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0028_c0105,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.1414531437308169,0.007751937984496138,35.58840871756685,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0087,True,3,4,1,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666,0.18066553837564348,0.0,24.029529453566898,
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0088,False,4,3,1,0.6666666666666666,0.5,0.5714285714285715,0.4,0.08424015841291226,0.1705426356589148,33.923546494732186,
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0089,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.3974878209989846,0.2790697674418605,33.56281272480553,
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0090,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.6980288879174057,0.21705426356589153,28.349590077722425,
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0091,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,1.0553634742075184,0.22480620155038755,30.427510717174354,0.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0092,False,4,9,5,0.2222222222222222,0.5,0.30769230769230765,0.18181818181818182,0.9120961939961642,0.21705426356589153,47.305053776603664,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0093,True,3,4,1,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666,0.8505889275265694,0.4418604651162791,49.631426152194194,
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0094,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,1.4850005265042987,0.17829457364341084,29.41517970249107,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0095,True,3,4,1,0.75,1.0,0.8571428571428571,0.75,0.9686713002828621,0.12403100775193798,16.978784773371085,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0096,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,1.219506626013674,0.15503875968992253,6.8220131248761895,0.8333333333333334
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0097,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.26871457542681804,0.12403100775193798,7.230107908619233,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0098,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.9293717901379219,0.06976744186046513,6.470860321779783,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0099,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,2.4200648729406242,0.00775193798449611,16.641031680563593,0.8
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0100,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,1.718096583116532,0.10852713178294576,19.03483149227658,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0101,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.21322705627516855,0.09302325581395349,17.126405746939056,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0102,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.68622225122931,0.09302325581395349,15.075037090936286,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0103,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,0.7387590733417804,0.05426356589147291,18.076043391489222,
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0104,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,1.1095318019193783,0.0,16.775979261736314,
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0105,False,4,4,0,0.75,0.75,0.75,0.6,0.13270352863229912,0.054263565891472854,31.87076256081471,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0029_c0106,True,1,4,3,0.25,1.0,0.4,0.25,0.9590285330660435,0.1472868217054264,62.036492360191396,
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0087,True,2,5,3,0.2,0.5,0.28571428571428575,0.16666666666666666,0.5681775993047258,0.13953488372093015,46.153558392969074,
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0088,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,0.07921055997006124,0.0852713178294573,73.55426157282524,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0089,True,3,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.1891274443053948,0.3875968992248062,55.05575055426317,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0090,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.28151276960897564,0.2713178294573643,19.713729292277176,0.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0091,False,4,8,4,0.25,0.5,0.3333333333333333,0.2,1.1423962242853511,0.17054263565891475,15.955565680904735,
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0092,False,4,7,3,0.42857142857142855,0.75,0.5454545454545454,0.375,1.0173303717725075,0.1705426356589147,19.44195188646355,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0093,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.13584010022923199,0.15503875968992248,23.181588703550027,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0094,False,4,8,4,0.5,1.0,0.6666666666666666,0.5,1.7365369183868296,0.1937984496124031,23.23075230605842,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0095,False,4,7,3,0.42857142857142855,0.75,0.5454545454545454,0.375,3.6234637954999633,0.015503875968992248,17.510836090679845,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0096,False,4,4,0,0.75,0.75,0.75,0.6,2.7579807123737763,0.1007751937984496,12.514392301661,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0097,False,4,5,1,0.8,1.0,0.888888888888889,0.8,0.6893694212095396,0.03875968992248062,17.51259199407659,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0098,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,3.5402528259403963,0.023255813953488386,23.96901052031703,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0099,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.9611799326401271,0.015503875968992248,24.477057855726997,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0100,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,2.0016695484977354,0.00775193798449611,20.57669132913372,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0101,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,1.4403674079812119,0.038759689922480633,16.984416031895744,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0102,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,2.1413420105780783,0.0,14.65130246655752,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0103,False,4,7,3,0.42857142857142855,0.75,0.5454545454545454,0.375,1.8353828320107963,0.01550387596899222,15.361349466011974,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0104,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,1.5593374867635679,0.06976744186046513,16.107340266477237,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0030_c0105,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,1.3105413035283766,0.054263565891472854,15.215005922685613,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0090,True,2,2,0,0.5,0.5,0.5,0.3333333333333333,0.9629560475892659,0.06976744186046513,31.620655180872873,
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0091,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,2.36844065749151,0.07751937984496127,21.571858456602335,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0092,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.5203380616998919,0.09302325581395349,10.852641952239543,0.8
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0093,False,4,5,1,0.8,1.0,0.888888888888889,0.8,0.45444987527738306,0.07751937984496124,7.5387121568472,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0094,False,4,8,4,0.5,1.0,0.6666666666666666,0.5,1.5194934451820987,0.08527131782945736,10.496842552064269,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0095,False,4,3,1,1.0,0.75,0.8571428571428571,0.75,3.84764859668519,0.023255813953488372,28.75009242055714,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0096,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,2.917841423410969,0.06201550387596899,35.64544209449239,
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0097,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.6171157572744509,0.031007751937984496,28.622107261777757,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0098,False,4,3,1,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666,2.203573355505364,0.03875968992248062,31.693776334065454,
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0099,False,4,3,1,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666,0.03395954587617374,0.007751937984496124,35.88135973153917,
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0100,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,2.85895240633108,0.031007751937984496,30.48875369363299,
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0101,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,5.031859073438846,0.023255813953488358,15.935131103714713,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0102,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,3.922167722939991,0.007751937984496138,12.438116080798897,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0103,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,2.3203798122769568,0.01550387596899222,17.961299681529994,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0104,False,4,5,1,0.8,1.0,0.888888888888889,0.8,0.426700244174984,0.007751937984496138,24.000696286141327,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0031_c0105,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.4927571797233644,0.054263565891472854,22.670592766646315,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0091,True,3,4,1,0.75,1.0,0.8571428571428571,0.75,0.8036080910701636,0.13953488372093015,16.617923876827128,0.6666666666666666
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0092,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.03345942578285124,0.24031007751937988,6.558950184910917,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0093,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.007813498392947111,0.186046511627907,3.4924711298008564,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0094,False,4,5,1,0.8,1.0,0.888888888888889,0.8,0.600705641655485,0.10852713178294571,2.43272578849938,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0095,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.1017618547852512,0.023255813953488372,13.388858198999174,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0096,False,4,2,2,1.0,0.5,0.6666666666666666,0.5,1.1172945019354905,0.03875968992248062,36.22849554072628,
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0097,False,4,5,1,0.2,0.25,0.22222222222222224,0.125,0.09108238295873006,0.05426356589147287,38.41527118076938,
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0098,False,4,3,1,0.6666666666666666,0.5,0.5714285714285715,0.4,2.564869032717943,0.03875968992248062,32.67107484031867,0.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0099,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,5.67618683590068,0.06976744186046512,22.34158188109768,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0100,False,4,4,0,0.75,0.75,0.75,0.6,5.557312937248931,0.015503875968992248,11.380091571939825,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0101,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,5.79007406570598,0.00775193798449611,16.084860434892743,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0102,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,2.1717910133865903,0.023255813953488413,19.0537462157982,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0103,True,3,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,2.5469776216190616,0.21705426356589153,37.6473714007759,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0032_c0104,True,2,5,3,0.4,1.0,0.5714285714285715,0.4,1.322406232683718,0.12403100775193798,48.86177709740577,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0090,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.6863853572854614,0.07751937984496127,17.979343362498113,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0091,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.22581622032944615,0.06201550387596899,17.72444408847148,0.6666666666666666
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0092,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.2703496830360659,0.046511627906976716,11.93619817584679,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0093,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3746034027734195,0.023255813953488413,12.286605204330032,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0094,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,1.7207457171522729,0.015503875968992248,16.805260249943885,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0095,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,5.591964767357862,0.05426356589147287,15.453884030251192,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0096,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,3.743852661986643,0.023255813953488372,20.17203340697354,
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0097,False,4,4,0,0.75,0.75,0.75,0.6,3.2022411126757278,0.062015503875969005,22.676703669501997,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0098,False,4,5,1,0.8,1.0,0.888888888888889,0.8,2.4684542021412397,0.023255813953488386,18.474995943440884,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0099,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,1.2599138966273815,0.09302325581395349,11.007297125556578,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0100,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,2.5049113460690062,0.2868217054263566,10.090106380537646,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0101,True,3,3,0,1.0,1.0,1.0,1.0,3.3368130069605724,0.015503875968992276,29.76037484334641,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0033_c0102,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,1.5417071052737297,0.28682170542635665,42.17039337334561,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0090,True,3,4,1,0.75,1.0,0.8571428571428571,0.75,0.601733773127803,0.054263565891472854,19.982753287452358,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0091,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.5459082348285648,0.023255813953488413,17.481327746773776,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0092,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.19605374341794446,0.023255813953488358,18.720951374581414,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0093,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,0.7469068891258261,0.01550387596899222,19.135024337416965,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0094,False,4,6,2,0.5,0.75,0.6,0.42857142857142855,2.567070857974075,0.11627906976744187,24.576747152918717,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0095,False,4,10,6,0.4,1.0,0.5714285714285715,0.4,5.873016406466983,0.11627906976744187,38.59250218203612,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0096,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,3.5268015590189536,0.11627906976744184,34.393625306572005,
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0097,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,0.8661587866840775,0.23255813953488375,7.662104430224516,1.0
湖北,Harmonic,annulus,CEG2000_f4_r0034_c0098,False,4,6,2,0.6666666666666666,1.0,0.8,0.6666666666666666,2.7823903251454363,0.16279069767441862,9.149166454744108,1.0
