source,target,status
CEG2000_f4_r0034_c0107,CEG2000_f4_r0034_c0108,preserved
CEG2000_f4_r0034_c0107,CEG2000_f4_r0035_c0106,new
CEG2000_f4_r0034_c0107,CEG2000_f4_r0035_c0107,preserved
CEG2000_f4_r0034_c0108,CEG2000_f4_r0034_c0109,preserved
CEG2000_f4_r0034_c0108,CEG2000_f4_r0035_c0107,new
CEG2000_f4_r0034_c0108,CEG2000_f4_r0035_c0108,preserved
CEG2000_f4_r0034_c0109,CEG2000_f4_r0034_c0110,preserved
CEG2000_f4_r0034_c0109,CEG2000_f4_r0035_c0108,new
CEG2000_f4_r0034_c0109,CEG2000_f4_r0035_c0109,preserved
CEG2000_f4_r0034_c0109,CEG2000_f4_r0035_c0110,new
CEG2000_f4_r0034_c0110,CEG2000_f4_r0034_c0111,preserved
CEG2000_f4_r0034_c0110,CEG2000_f4_r0035_c0110,preserved
CEG2000_f4_r0034_c0110,CEG2000_f4_r0035_c0111,new
CEG2000_f4_r0034_c0111,CEG2000_f4_r0035_c0111,preserved
CEG2000_f4_r0034_c0111,CEG2000_f4_r0035_c0113,new
CEG2000_f4_r0035_c0104,CEG2000_f4_r0035_c0105,preserved
CEG2000_f4_r0035_c0104,CEG2000_f4_r0036_c0103,new
CEG2000_f4_r0035_c0104,CEG2000_f4_r0036_c0104,lost
CEG2000_f4_r0035_c0105,CEG2000_f4_r0035_c0106,preserved
CEG2000_f4_r0035_c0105,CEG2000_f4_r0036_c0103,new
CEG2000_f4_r0035_c0105,CEG2000_f4_r0036_c0104,new
CEG2000_f4_r0035_c0105,CEG2000_f4_r0036_c0105,preserved
CEG2000_f4_r0035_c0106,CEG2000_f4_r0035_c0107,preserved
CEG2000_f4_r0035_c0106,CEG2000_f4_r0036_c0105,new
CEG2000_f4_r0035_c0106,CEG2000_f4_r0036_c0106,preserved
CEG2000_f4_r0035_c0107,CEG2000_f4_r0035_c0108,preserved
CEG2000_f4_r0035_c0107,CEG2000_f4_r0036_c0106,new
CEG2000_f4_r0035_c0107,CEG2000_f4_r0036_c0107,preserved
CEG2000_f4_r0035_c0108,CEG2000_f4_r0035_c0109,preserved
CEG2000_f4_r0035_c0108,CEG2000_f4_r0036_c0107,new
CEG2000_f4_r0035_c0108,CEG2000_f4_r0036_c0108,preserved
CEG2000_f4_r0035_c0109,CEG2000_f4_r0035_c0110,preserved
CEG2000_f4_r0035_c0109,CEG2000_f4_r0036_c0108,new
CEG2000_f4_r0035_c0109,CEG2000_f4_r0036_c0109,preserved
CEG2000_f4_r0035_c0110,CEG2000_f4_r0035_c0111,preserved
CEG2000_f4_r0035_c0110,CEG2000_f4_r0036_c0109,new
CEG2000_f4_r0035_c0110,CEG2000_f4_r0036_c0110,preserved
CEG2000_f4_r0035_c0110,CEG2000_f4_r0036_c0111,new
CEG2000_f4_r0035_c0111,CEG2000_f4_r0035_c0112,preserved
CEG2000_f4_r0035_c0111,CEG2000_f4_r0035_c0113,new
CEG2000_f4_r0035_c0111,CEG2000_f4_r0036_c0111,preserved
CEG2000_f4_r0035_c0111,CEG2000_f4_r0036_c0113,new
CEG2000_f4_r0035_c0112,CEG2000_f4_r0035_c0113,preserved
CEG2000_f4_r0035_c0112,CEG2000_f4_r0036_c0113,new
CEG2000_f4_r0035_c0113,CEG2000_f4_r0036_c0113,lost
CEG2000_f4_r0036_c0103,CEG2000_f4_r0036_c0104,preserved
CEG2000_f4_r0036_c0104,CEG2000_f4_r0036_c0105,preserved
CEG2000_f4_r0036_c0104,CEG2000_f4_r0037_c0104,preserved
CEG2000_f4_r0036_c0105,CEG2000_f4_r0036_c0106,preserved
CEG2000_f4_r0036_c0105,CEG2000_f4_r0037_c0104,new
CEG2000_f4_r0036_c0105,CEG2000_f4_r0037_c0105,preserved
CEG2000_f4_r0036_c0106,CEG2000_f4_r0036_c0107,preserved
CEG2000_f4_r0036_c0106,CEG2000_f4_r0037_c0105,new
CEG2000_f4_r0036_c0106,CEG2000_f4_r0037_c0106,preserved
CEG2000_f4_r0036_c0107,CEG2000_f4_r0036_c0108,preserved
CEG2000_f4_r0036_c0107,CEG2000_f4_r0037_c0106,new
CEG2000_f4_r0036_c0107,CEG2000_f4_r0037_c0107,preserved
CEG2000_f4_r0036_c0108,CEG2000_f4_r0036_c0109,preserved
CEG2000_f4_r0036_c0108,CEG2000_f4_r0037_c0107,new
CEG2000_f4_r0036_c0108,CEG2000_f4_r0037_c0108,preserved
CEG2000_f4_r0036_c0109,CEG2000_f4_r0036_c0110,preserved
CEG2000_f4_r0036_c0109,CEG2000_f4_r0037_c0108,new
CEG2000_f4_r0036_c0109,CEG2000_f4_r0037_c0109,preserved
CEG2000_f4_r0036_c0110,CEG2000_f4_r0036_c0111,preserved
CEG2000_f4_r0036_c0110,CEG2000_f4_r0037_c0109,new
CEG2000_f4_r0036_c0110,CEG2000_f4_r0037_c0110,preserved
CEG2000_f4_r0036_c0111,CEG2000_f4_r0036_c0113,new
CEG2000_f4_r0036_c0111,CEG2000_f4_r0037_c0110,new
CEG2000_f4_r0037_c0104,CEG2000_f4_r0037_c0105,preserved
CEG2000_f4_r0037_c0105,CEG2000_f4_r0037_c0106,preserved
CEG2000_f4_r0037_c0105,CEG2000_f4_r0038_c0105,preserved
CEG2000_f4_r0037_c0106,CEG2000_f4_r0037_c0107,preserved
CEG2000_f4_r0037_c0106,CEG2000_f4_r0038_c0105,new
CEG2000_f4_r0037_c0106,CEG2000_f4_r0038_c0106,preserved
CEG2000_f4_r0037_c0106,CEG2000_f4_r0038_c0107,new
CEG2000_f4_r0037_c0106,CEG2000_f4_r0039_c0105,new
CEG2000_f4_r0037_c0107,CEG2000_f4_r0037_c0108,preserved
CEG2000_f4_r0037_c0107,CEG2000_f4_r0038_c0107,preserved
CEG2000_f4_r0037_c0108,CEG2000_f4_r0037_c0109,preserved
CEG2000_f4_r0037_c0108,CEG2000_f4_r0038_c0107,new
CEG2000_f4_r0037_c0108,CEG2000_f4_r0038_c0108,preserved
CEG2000_f4_r0037_c0109,CEG2000_f4_r0037_c0110,preserved
CEG2000_f4_r0037_c0109,CEG2000_f4_r0038_c0108,new
CEG2000_f4_r0037_c0109,CEG2000_f4_r0038_c0109,preserved
CEG2000_f4_r0037_c0109,CEG2000_f4_r0038_c0110,new
CEG2000_f4_r0037_c0110,CEG2000_f4_r0038_c0110,preserved
CEG2000_f4_r0038_c0105,CEG2000_f4_r0038_c0106,lost
CEG2000_f4_r0038_c0105,CEG2000_f4_r0039_c0105,preserved
CEG2000_f4_r0038_c0106,CEG2000_f4_r0038_c0107,preserved
CEG2000_f4_r0038_c0106,CEG2000_f4_r0039_c0105,new
CEG2000_f4_r0038_c0106,CEG2000_f4_r0040_c0106,new
CEG2000_f4_r0038_c0107,CEG2000_f4_r0038_c0108,preserved
CEG2000_f4_r0038_c0107,CEG2000_f4_r0039_c0107,preserved
CEG2000_f4_r0038_c0107,CEG2000_f4_r0040_c0106,new
CEG2000_f4_r0038_c0107,CEG2000_f4_r0040_c0107,new
CEG2000_f4_r0038_c0108,CEG2000_f4_r0038_c0109,preserved
CEG2000_f4_r0038_c0108,CEG2000_f4_r0039_c0107,new
CEG2000_f4_r0038_c0108,CEG2000_f4_r0039_c0108,preserved
CEG2000_f4_r0038_c0108,CEG2000_f4_r0039_c0109,new
CEG2000_f4_r0038_c0109,CEG2000_f4_r0038_c0110,preserved
CEG2000_f4_r0038_c0109,CEG2000_f4_r0039_c0109,preserved
CEG2000_f4_r0038_c0110,CEG2000_f4_r0039_c0109,new
CEG2000_f4_r0039_c0107,CEG2000_f4_r0039_c0108,preserved
CEG2000_f4_r0039_c0107,CEG2000_f4_r0040_c0107,preserved
CEG2000_f4_r0039_c0108,CEG2000_f4_r0039_c0109,preserved
CEG2000_f4_r0040_c0106,CEG2000_f4_r0040_c0107,preserved
